Iteration,Accuracy (approx),Average Population Generality,Macropopulation Size,Micropopulation Size,Match Set Size,Correct Set Size,Average Iteration Age of Correct Set Classifiers,# Classifiers Subsumed in Iteration,# Crossover Operations Performed in Iteration,# Mutation Operations Performed in Iteration,# Covering Operations Performed in Iteration,# Deletion Operations Performed in Iteration,Total Global Time,Total Matching Time,Total Deletion Time,Total Subsumption Time,Total Selection Time,Total Evaluation Time
4302,1.0,0.5563636363636361,663,1000,35,24,2380.7368421052633,0,1,2,0,1,6.965007781982422,3.3385093212127686,1.653414249420166,0.7324326038360596,0.10567808151245117,0.3682270050048828
4303,1.0,0.5563636363636361,663,1000,30,22,2680.5227272727275,0,0,1,0,1,6.968015909194946,3.339487075805664,1.6545562744140625,0.7329912185668945,0.10572004318237305,0.36830759048461914
4304,1.0,0.5563636363636361,661,1000,28,18,2945.6296296296296,1,0,1,0,2,6.9704909324646,3.340283155441284,1.6557292938232422,0.7332062721252441,0.1057579517364502,0.36838340759277344
4305,1.0,0.5563636363636361,660,1000,23,12,2382.5862068965516,1,0,1,0,1,6.9727418422698975,3.3410820960998535,1.6568653583526611,0.7332851886749268,0.10578584671020508,0.3684532642364502
4306,1.0,0.5563636363636361,660,1000,30,25,2118.0,0,0,0,0,0,6.973743200302124,3.3418867588043213,1.6568663120269775,0.7332851886749268,0.10578584671020508,0.3685271739959717
4307,1.0,0.5563636363636361,660,1000,47,45,2285.310810810811,0,0,0,0,0,6.975045919418335,3.342911720275879,1.6568663120269775,0.7332851886749268,0.10578584671020508,0.36861491203308105
4308,1.0,0.5563636363636361,660,1000,23,16,2482.85,0,0,0,0,0,6.9761059284210205,3.3437066078186035,1.656867504119873,0.7332851886749268,0.10581851005554199,0.3686790466308594
4309,1.0,0.5563636363636361,661,1000,32,26,1931.7037037037037,1,0,2,0,0,6.97870397567749,3.34458065032959,1.657961368560791,0.7335681915283203,0.10586261749267578,0.3687622547149658
4310,1.0,0.5563636363636361,661,1000,31,10,1541.5806451612902,0,0,0,0,0,6.979701995849609,3.345398426055908,1.657961368560791,0.7335681915283203,0.10586261749267578,0.3688390254974365
4311,1.0,0.5563636363636361,661,1000,29,12,1663.7714285714285,0,0,0,0,0,6.980666160583496,3.3461925983428955,1.6579625606536865,0.7335681915283203,0.10586261749267578,0.3689091205596924
4312,1.0,0.5563636363636361,661,1000,16,5,1738.923076923077,0,0,0,0,0,6.981659889221191,3.347008466720581,1.657963514328003,0.7335681915283203,0.1058807373046875,0.36896300315856934
4313,1.0,0.5563636363636361,661,1000,21,9,2161.8333333333335,0,0,0,0,0,6.98258900642395,3.347797393798828,1.6579644680023193,0.7335681915283203,0.1058807373046875,0.36902570724487305
4314,1.0,0.5563636363636361,660,1000,22,21,2440.4411764705883,0,0,1,0,2,6.98524808883667,3.3486452102661133,1.659102201461792,0.7339742183685303,0.10591864585876465,0.36908960342407227
4315,1.0,0.5563636363636361,660,1000,31,20,2362.0,0,0,0,0,0,6.986268997192383,3.3494722843170166,1.6591031551361084,0.7339742183685303,0.10591864585876465,0.36916685104370117
4316,1.0,0.5563636363636361,661,1000,28,24,2766.285714285714,1,1,0,0,0,6.988752841949463,3.3502559661865234,1.6601932048797607,0.7342710494995117,0.10596060752868652,0.3692357540130615
4317,1.0,0.5563636363636361,660,1000,55,50,2744.194805194805,1,1,1,0,2,6.991535902023315,3.3511111736297607,1.6613662242889404,0.7345521450042725,0.10602855682373047,0.3693394660949707
4318,1.0,0.5563636363636361,660,1000,28,25,1981.2291666666667,0,0,0,0,0,6.9925079345703125,3.3518941402435303,1.6613671779632568,0.7345521450042725,0.10602855682373047,0.3694126605987549
4319,1.0,0.5563636363636361,660,1000,34,24,3083.189189189189,1,1,0,0,0,6.99479603767395,3.3526978492736816,1.66243314743042,0.7346382141113281,0.10607051849365234,0.3694877624511719
4320,1.0,0.5563636363636361,660,1000,20,13,2377.923076923077,0,0,0,0,0,6.995723009109497,3.353477954864502,1.6624341011047363,0.7346382141113281,0.10607051849365234,0.3695530891418457
4321,1.0,0.5563636363636361,659,1000,22,17,2140.1944444444443,1,0,1,0,1,6.997966051101685,3.354279041290283,1.6635429859161377,0.7347300052642822,0.10610461235046387,0.3696155548095703
4322,1.0,0.5563636363636361,659,1000,21,10,1996.44,0,0,0,0,0,6.998899936676025,3.355069160461426,1.6635441780090332,0.7347300052642822,0.10610461235046387,0.36968016624450684
4323,1.0,0.5563636363636361,659,1000,19,15,2589.3076923076924,0,0,0,0,0,6.9998719692230225,3.355823278427124,1.6635451316833496,0.7347300052642822,0.10613584518432617,0.36974000930786133
4324,1.0,0.5563636363636361,659,1000,22,21,2184.222222222222,0,0,0,0,0,7.0009400844573975,3.356621503829956,1.6635451316833496,0.7347300052642822,0.10617256164550781,0.36980319023132324
4325,0.98,0.5563636363636361,660,1000,19,9,2231.6666666666665,0,1,0,0,1,7.003676891326904,3.357393503189087,1.664715051651001,0.7352960109710693,0.10619354248046875,0.36986517906188965
4326,0.98,0.5563636363636361,659,1000,24,18,1538.975,1,0,1,0,2,7.006265163421631,3.35819149017334,1.6659550666809082,0.7355749607086182,0.10622954368591309,0.3699343204498291
4327,0.98,0.5563636363636361,661,1000,39,36,2208.3050847457625,0,1,1,0,0,7.009009838104248,3.358985185623169,1.6670231819152832,0.7360889911651611,0.10628414154052734,0.37001848220825195
4328,0.98,0.5563636363636361,662,1000,37,29,3019.735294117647,1,1,1,0,0,7.011591911315918,3.359866142272949,1.6681032180786133,0.7363507747650146,0.10633015632629395,0.3701033592224121
4329,0.98,0.5563636363636361,663,1000,25,21,2430.5,0,0,1,0,0,7.014024019241333,3.360668897628784,1.6691901683807373,0.7366349697113037,0.10636734962463379,0.37017226219177246
4330,0.98,0.5563636363636361,663,1000,33,17,3110.2916666666665,0,0,0,0,0,7.015093088150024,3.3615078926086426,1.6691911220550537,0.7366349697113037,0.10636734962463379,0.3702504634857178
4331,0.98,0.5563636363636361,663,1000,22,14,2671.75,0,0,0,0,0,7.016110181808472,3.362297773361206,1.6691920757293701,0.7366349697113037,0.1064004898071289,0.3703148365020752
4332,0.98,0.5563636363636361,663,1000,27,15,2246.5806451612902,1,0,1,0,1,7.018662929534912,3.3631186485290527,1.6702969074249268,0.7368888854980469,0.10644674301147461,0.37038469314575195
4333,0.98,0.5563636363636361,663,1000,40,22,2387.9142857142856,0,0,0,0,0,7.019792795181274,3.3639297485351562,1.6702978610992432,0.7368888854980469,0.10648584365844727,0.3704712390899658
4334,0.98,0.5563636363636361,663,1000,37,23,2499.6666666666665,0,0,0,0,0,7.020801067352295,3.364720582962036,1.6702990531921387,0.7368888854980469,0.10648584365844727,0.37055301666259766
4335,0.98,0.5563636363636361,663,1000,27,27,2215.32,1,0,2,0,1,7.023275136947632,3.3655025959014893,1.6713941097259521,0.7371988296508789,0.10652971267700195,0.3706190586090088
4336,0.98,0.5563636363636361,663,1000,18,9,2448.2380952380954,0,0,0,0,0,7.024193048477173,3.3662867546081543,1.6713950634002686,0.7371988296508789,0.10652971267700195,0.3706820011138916
4337,0.98,0.5563636363636361,663,1000,26,12,2205.464285714286,0,0,0,0,0,7.025263071060181,3.3671019077301025,1.671396255493164,0.7371988296508789,0.10655856132507324,0.37074828147888184
4338,0.98,0.5563636363636361,661,1000,33,28,2299.877551020408,1,1,1,0,2,7.027821063995361,3.367921829223633,1.6725170612335205,0.7374799251556396,0.10660266876220703,0.3708212375640869
4339,0.98,0.5563636363636361,661,1000,33,19,2929.9523809523807,0,0,0,0,0,7.028879165649414,3.3687798976898193,1.672518014907837,0.7374799251556396,0.10660266876220703,0.37090182304382324
4340,0.98,0.5563636363636361,661,1000,23,11,2299.2083333333335,1,1,0,0,1,7.0314040184021,3.3695569038391113,1.6737301349639893,0.7377641201019287,0.1066277027130127,0.37096667289733887
4341,0.98,0.5563636363636361,662,1000,21,13,2203.740740740741,0,0,1,0,0,7.033853054046631,3.3703269958496094,1.6748199462890625,0.7381024360656738,0.10665774345397949,0.37103271484375
4342,0.98,0.5563636363636361,662,1000,24,16,2912.3,0,0,0,0,0,7.034914016723633,3.371119737625122,1.674820899963379,0.7381024360656738,0.10669279098510742,0.37110185623168945
4343,0.98,0.5563636363636361,662,1000,39,34,2047.7460317460318,0,0,0,0,0,7.036099195480347,3.3719496726989746,1.6748218536376953,0.7381024360656738,0.10674452781677246,0.3711845874786377
4344,0.98,0.5563636363636361,662,1000,48,46,2472.3888888888887,0,1,0,0,2,7.039559841156006,3.3728017807006836,1.6764097213745117,0.7386846542358398,0.10680937767028809,0.3712754249572754
4345,0.98,0.5563636363636361,662,1000,22,15,2104.34375,0,0,0,0,0,7.040547132492065,3.3736109733581543,1.6764106750488281,0.7386846542358398,0.10680937767028809,0.37136292457580566
4346,0.98,0.5563636363636361,662,1000,29,15,3153.090909090909,0,0,0,0,0,7.04168701171875,3.3744518756866455,1.6764116287231445,0.7386846542358398,0.10684537887573242,0.37143874168395996
4347,0.98,0.5563636363636361,662,1000,18,15,2375.4473684210525,0,0,0,0,0,7.042974948883057,3.375509023666382,1.676412582397461,0.7386846542358398,0.10687732696533203,0.3715074062347412
4348,0.98,0.5563636363636361,662,1000,20,14,2626.5,0,0,0,0,0,7.043915033340454,3.3763022422790527,1.6764135360717773,0.7386846542358398,0.10687732696533203,0.37157320976257324
4349,0.98,0.5563636363636361,663,1000,67,63,2886.068181818182,0,1,1,0,1,7.0470290184021,3.3771891593933105,1.6775593757629395,0.7392158508300781,0.10696125030517578,0.37168431282043457
4350,0.98,0.5563636363636361,663,1000,26,14,2569.9666666666667,0,0,0,0,0,7.048007965087891,3.3779964447021484,1.6775603294372559,0.7392158508300781,0.10696125030517578,0.37175774574279785
4351,0.98,0.5563636363636361,663,1000,31,18,2815.3939393939395,0,0,0,0,0,7.049032926559448,3.3788342475891113,1.6775612831115723,0.7392158508300781,0.10696125030517578,0.37183094024658203
4352,0.98,0.5563636363636361,663,1000,25,16,2149.5,0,0,0,0,0,7.050102949142456,3.3796331882476807,1.6775624752044678,0.7392158508300781,0.10699701309204102,0.37189507484436035
4353,0.96,0.5563636363636361,663,1000,22,9,2688.0,0,0,0,0,0,7.051278114318848,3.3806614875793457,1.677563190460205,0.7392158508300781,0.10699701309204102,0.3719608783721924
4354,0.96,0.5563636363636361,663,1000,24,22,2326.714285714286,0,0,0,0,0,7.052247047424316,3.3814666271209717,1.6775641441345215,0.7392158508300781,0.10699701309204102,0.3720250129699707
4355,0.96,0.5563636363636361,664,1000,31,15,3144.6666666666665,1,0,2,0,0,7.054749011993408,3.3822734355926514,1.678689956665039,0.7394976615905762,0.10702896118164062,0.37209486961364746
4356,0.96,0.5563636363636361,664,1000,25,15,2683.2727272727275,0,0,0,0,0,7.055711030960083,3.383068323135376,1.6786911487579346,0.7394976615905762,0.10702896118164062,0.37216615676879883
4357,0.96,0.5563636363636361,665,1000,32,20,2921.2894736842104,0,1,2,0,1,7.058919906616211,3.3839521408081055,1.6798415184020996,0.740088701248169,0.10706663131713867,0.372239351272583
4358,0.96,0.5563636363636361,665,1000,47,43,2764.862068965517,0,0,0,0,0,7.060050010681152,3.384795904159546,1.6798415184020996,0.740088701248169,0.10706663131713867,0.37233543395996094
4359,0.96,0.5563636363636361,666,1000,39,18,2018.531914893617,0,0,1,0,0,7.062731027603149,3.38564395904541,1.6809396743774414,0.7404947280883789,0.10710382461547852,0.37241649627685547
4360,0.96,0.5563636363636361,666,1000,17,8,3543.8823529411766,0,0,0,0,0,7.063730001449585,3.386441230773926,1.6809406280517578,0.7404947280883789,0.10712575912475586,0.3724799156188965
4361,0.96,0.5563636363636361,666,1000,29,26,2852.777777777778,0,1,2,0,2,7.066648006439209,3.3872780799865723,1.6821346282958984,0.7410247325897217,0.10716986656188965,0.37255334854125977
4362,0.96,0.5563636363636361,666,1000,32,26,2718.2954545454545,0,0,0,0,0,7.067639112472534,3.388061046600342,1.6821355819702148,0.7410247325897217,0.10716986656188965,0.3726341724395752
4363,0.96,0.5563636363636361,666,1000,40,30,2428.7454545454543,0,0,0,0,0,7.068741798400879,3.3889312744140625,1.6821365356445312,0.7410247325897217,0.10716986656188965,0.3727152347564697
4364,0.96,0.5563636363636361,666,1000,39,37,2129.439393939394,0,1,2,0,1,7.071465969085693,3.389768123626709,1.6832666397094727,0.7414088249206543,0.10722565650939941,0.37279486656188965
4365,0.96,0.5563636363636361,666,1000,20,16,2562.866666666667,0,0,0,0,0,7.072497844696045,3.390547275543213,1.683267593383789,0.7414088249206543,0.10725975036621094,0.3728609085083008
4366,0.96,0.5563636363636361,665,1000,29,10,2266.0,0,0,1,0,2,7.075047969818115,3.391343355178833,1.6844584941864014,0.7417328357696533,0.1072835922241211,0.37293481826782227
4367,0.96,0.5563636363636361,664,1000,40,37,2500.5072463768115,1,1,1,0,1,7.077416896820068,3.3921561241149902,1.6855864524841309,0.7417869567871094,0.10733675956726074,0.37302231788635254
4368,0.96,0.5563636363636361,665,1000,24,22,2628.1666666666665,0,1,0,0,1,7.080140113830566,3.3929531574249268,1.686690330505371,0.7423169612884521,0.1073768138885498,0.3730919361114502
4369,0.96,0.5563636363636361,665,1000,28,15,2135.5405405405404,0,0,0,0,0,7.081135988235474,3.393770933151245,1.6866910457611084,0.7423169612884521,0.1073768138885498,0.3731672763824463
4370,0.96,0.5563636363636361,665,1000,53,43,2717.1612903225805,0,0,0,0,0,7.082308053970337,3.3946447372436523,1.686692237854004,0.7423169612884521,0.1073768138885498,0.3732621669769287
4371,0.96,0.5563636363636361,665,1000,28,24,2100.6046511627906,0,0,0,0,0,7.083306074142456,3.39546275138855,1.6866931915283203,0.7423169612884521,0.1073768138885498,0.37332797050476074
4372,0.96,0.5563636363636361,665,1000,30,28,2134.3829787234044,0,0,0,0,0,7.084283828735352,3.3962490558624268,1.6866943836212158,0.7423169612884521,0.1073768138885498,0.3733983039855957
4373,0.96,0.5563636363636361,665,1000,29,21,2227.4897959183672,0,0,0,0,0,7.085302114486694,3.3970890045166016,1.6866955757141113,0.7423169612884521,0.1073768138885498,0.37346529960632324
4374,0.96,0.5563636363636361,665,1000,25,21,2489.9347826086955,0,0,0,0,0,7.0863869190216064,3.3979241847991943,1.6866965293884277,0.7423169612884521,0.10741591453552246,0.37352919578552246
4375,0.98,0.5563636363636361,665,1000,23,6,3443.8333333333335,0,0,0,0,0,7.08733606338501,3.398729085922241,1.6866974830627441,0.7423169612884521,0.10741591453552246,0.3735942840576172
4376,0.98,0.5563636363636361,665,1000,30,22,1639.0576923076924,0,0,0,0,0,7.088459014892578,3.3995721340179443,1.6866986751556396,0.7423169612884521,0.10745477676391602,0.37366414070129395
4377,0.98,0.5563636363636361,665,1000,24,8,3368.0,0,0,1,0,1,7.091187000274658,3.400358200073242,1.6878607273101807,0.742854118347168,0.10747575759887695,0.3737316131591797
4378,0.98,0.5563636363636361,665,1000,28,13,1938.4285714285713,0,0,0,0,0,7.09218692779541,3.40118408203125,1.687861680984497,0.742854118347168,0.10747575759887695,0.3738059997558594
4379,0.98,0.5563636363636361,664,1000,25,12,2270.8387096774195,0,0,1,0,2,7.094804048538208,3.4019830226898193,1.689049482345581,0.7432243824005127,0.10750555992126465,0.3738720417022705
4380,0.98,0.5563636363636361,664,1000,22,10,2771.9473684210525,0,0,0,0,0,7.095749855041504,3.4027791023254395,1.6890506744384766,0.7432243824005127,0.10750555992126465,0.37394142150878906
4381,0.98,0.5563636363636361,662,1000,26,23,2220.6415094339623,1,0,1,0,2,7.098051071166992,3.4035539627075195,1.690230369567871,0.7433054447174072,0.10754656791687012,0.3740081787109375
4382,0.98,0.5563636363636361,662,1000,41,36,3071.5365853658536,0,0,0,0,0,7.099268198013306,3.4043869972229004,1.6902313232421875,0.7433054447174072,0.10760068893432617,0.374096155166626
4383,0.98,0.5563636363636361,662,1000,18,14,2333.6428571428573,0,0,0,0,0,7.100169897079468,3.40514874458313,1.6902313232421875,0.7433054447174072,0.10760068893432617,0.3741581439971924
4384,0.98,0.5563636363636361,662,1000,36,32,2460.5873015873017,0,0,0,0,0,7.101188898086548,3.4059488773345947,1.690232515335083,0.7433054447174072,0.10760068893432617,0.3742353916168213
4385,0.98,0.5563636363636361,661,1000,30,25,2836.35,1,1,0,0,1,7.103650093078613,3.4067509174346924,1.6913764476776123,0.7435145378112793,0.10764265060424805,0.37430405616760254
4386,0.98,0.5563636363636361,661,1000,34,26,2393.673469387755,0,1,1,0,2,7.10699200630188,3.407914876937866,1.6925873756408691,0.7441368103027344,0.10768771171569824,0.3743879795074463
4387,0.98,0.5563636363636361,661,1000,19,11,3242.8571428571427,0,0,0,0,0,7.108039855957031,3.4087257385253906,1.6925883293151855,0.7441368103027344,0.1077127456665039,0.3744547367095947
4388,0.98,0.5563636363636361,662,1000,44,31,2419.785714285714,0,0,1,0,0,7.110611915588379,3.4095847606658936,1.6936633586883545,0.7444107532501221,0.10775995254516602,0.3745439052581787
4389,0.98,0.5563636363636361,662,1000,23,22,2033.888888888889,0,0,0,0,0,7.111655950546265,3.4103736877441406,1.69366455078125,0.7444107532501221,0.10779976844787598,0.37461304664611816
4390,0.98,0.5563636363636361,662,1000,15,12,2596.714285714286,0,0,0,0,0,7.112689971923828,3.411181688308716,1.6936657428741455,0.7444107532501221,0.10782861709594727,0.37467241287231445
4391,0.98,0.5563636363636361,662,1000,34,13,3476.409090909091,0,0,2,0,2,7.115408897399902,3.4120125770568848,1.6948137283325195,0.7448747158050537,0.10785794258117676,0.37475061416625977
4392,0.98,0.5563636363636361,662,1000,28,26,2095.8936170212764,0,0,0,0,0,7.116405963897705,3.4128196239471436,1.694814920425415,0.7448747158050537,0.10785794258117676,0.37482428550720215
4393,0.98,0.5563636363636361,662,1000,22,14,2361.3225806451615,0,0,0,0,0,7.117447853088379,3.4137136936187744,1.6948158740997314,0.7448747158050537,0.10785794258117676,0.37488842010498047
4394,0.98,0.5563636363636361,662,1000,35,27,2875.2972972972975,0,0,0,0,0,7.118490934371948,3.414543867111206,1.6948168277740479,0.7448747158050537,0.10785794258117676,0.3749654293060303
4395,0.98,0.5563636363636361,662,1000,23,12,2345.1481481481483,1,1,0,0,0,7.120710849761963,3.415327548980713,1.695929765701294,0.7449429035186768,0.10788679122924805,0.3750271797180176
4396,0.98,0.5563636363636361,660,1000,22,18,2417.7619047619046,1,0,1,0,2,7.1230268478393555,3.416121482849121,1.697030782699585,0.745114803314209,0.10792279243469238,0.3750953674316406
4397,0.98,0.5563636363636361,659,1000,26,16,1852.7857142857142,0,0,1,0,2,7.125593185424805,3.4169576168060303,1.6981759071350098,0.7454416751861572,0.1079568862915039,0.3751683235168457
4398,0.98,0.5563636363636361,659,1000,25,18,2246.972972972973,0,0,0,0,0,7.126564979553223,3.4177584648132324,1.6981768608093262,0.7454416751861572,0.1079568862915039,0.37523913383483887
4399,0.98,0.5563636363636361,659,1000,29,27,3323.5348837209303,0,0,0,0,0,7.127562999725342,3.418567419052124,1.6981775760650635,0.7454416751861572,0.1079568862915039,0.3753089904785156
4400,0.98,0.5563636363636361,659,1000,35,30,2128.5098039215686,0,0,1,0,2,7.130774974822998,3.4194815158843994,1.6994726657867432,0.7460496425628662,0.10800886154174805,0.3754081726074219
4401,0.98,0.5563636363636361,659,1000,26,21,2387.3846153846152,0,1,0,0,2,7.1335999965667725,3.4202892780303955,1.7006475925445557,0.7465837001800537,0.1080479621887207,0.375485897064209
4402,0.98,0.5563636363636361,660,1000,31,26,2475.6511627906975,0,1,2,0,1,7.136393070220947,3.421144485473633,1.7017467021942139,0.7470927238464355,0.1080927848815918,0.3755662441253662
4403,1.0,0.5563636363636361,660,1000,41,34,2563.1923076923076,1,0,2,0,0,7.1389429569244385,3.421947479248047,1.7028436660766602,0.7473328113555908,0.10818290710449219,0.375657320022583
4404,1.0,0.5563636363636361,660,1000,27,15,2510.6060606060605,0,0,0,0,0,7.139913082122803,3.4227426052093506,1.7028446197509766,0.7473328113555908,0.10818290710449219,0.3757321834564209
4405,1.0,0.5563636363636361,660,1000,28,23,2087.7954545454545,0,0,0,0,0,7.14089298248291,3.4235434532165527,1.702845573425293,0.7473328113555908,0.10818290710449219,0.37580013275146484
4406,1.0,0.5563636363636361,660,1000,29,27,2370.55737704918,0,0,0,0,0,7.141880035400391,3.424344301223755,1.7028467655181885,0.7473328113555908,0.10818290710449219,0.3758683204650879
4407,1.0,0.5563636363636361,659,1000,32,19,2428.15625,0,0,1,0,2,7.144490957260132,3.425154447555542,1.704007625579834,0.747687578201294,0.10821890830993652,0.37593913078308105
4408,1.0,0.5563636363636361,659,1000,17,15,2347.2631578947367,0,0,0,0,0,7.1455018520355225,3.425924301147461,1.7040088176727295,0.747687578201294,0.10825109481811523,0.37600183486938477
4409,1.0,0.5563636363636361,659,1000,20,9,3492.4761904761904,0,0,2,0,2,7.148267984390259,3.4266855716705322,1.7051987648010254,0.7482593059539795,0.10827302932739258,0.3760647773742676
4410,1.0,0.5563636363636361,659,1000,28,12,2277.7419354838707,1,0,1,0,0,7.150938987731934,3.427788496017456,1.7063028812408447,0.7484230995178223,0.10830807685852051,0.3761630058288574
4411,1.0,0.5563636363636361,659,1000,25,17,1712.2558139534883,0,0,0,0,0,7.151908874511719,3.428579330444336,1.7063038349151611,0.7484230995178223,0.10830807685852051,0.37624120712280273
4412,1.0,0.5563636363636361,659,1000,24,12,3085.0526315789475,0,0,0,0,0,7.15296196937561,3.4293694496154785,1.7063047885894775,0.7484230995178223,0.1083378791809082,0.37630796432495117
4413,1.0,0.5563636363636361,659,1000,35,33,1697.4153846153847,0,0,0,0,0,7.154078960418701,3.430142641067505,1.706305742263794,0.7484230995178223,0.10838866233825684,0.3763885498046875
4414,1.0,0.5563636363636361,658,1000,33,30,2575.491525423729,0,1,2,0,1,7.156650066375732,3.430964708328247,1.7074556350708008,0.7486820220947266,0.10843658447265625,0.3764655590057373
4415,1.0,0.5563636363636361,658,1000,32,24,2072.923076923077,0,0,0,0,0,7.157611131668091,3.4317216873168945,1.7074565887451172,0.7486820220947266,0.10843658447265625,0.37654685974121094
4416,1.0,0.5563636363636361,658,1000,28,25,2662.191489361702,0,0,0,0,0,7.158838987350464,3.4327638149261475,1.7074565887451172,0.7486820220947266,0.10843658447265625,0.3766179084777832
4417,1.0,0.5563636363636361,659,1000,25,20,2097.125,0,0,1,0,0,7.161636829376221,3.4336190223693848,1.7085576057434082,0.7492280006408691,0.10847854614257812,0.37668895721435547
4418,1.0,0.5563636363636361,658,1000,28,27,2415.3953488372094,2,1,0,0,1,7.163905143737793,3.4344210624694824,1.709702491760254,0.7492380142211914,0.10852265357971191,0.37676358222961426
4419,1.0,0.5563636363636361,658,1000,37,33,2553.753846153846,0,0,0,0,0,7.164927959442139,3.435209035873413,1.7097036838531494,0.7492380142211914,0.10852265357971191,0.3768486976623535
4420,1.0,0.5563636363636361,658,1000,37,31,3099.2926829268295,1,1,1,0,1,7.167582988739014,3.436065196990967,1.7108426094055176,0.7495341300964355,0.10857176780700684,0.37692761421203613
4421,1.0,0.5563636363636361,658,1000,36,19,2430.6285714285714,0,0,0,0,0,7.1686179637908936,3.436889171600342,1.710843563079834,0.7495341300964355,0.10857176780700684,0.3770108222961426
4422,1.0,0.5563636363636361,658,1000,39,30,3186.029411764706,0,0,2,0,2,7.171489000320435,3.4377212524414062,1.7120018005371094,0.7500441074371338,0.10862159729003906,0.3770918846130371
4423,1.0,0.5563636363636361,658,1000,30,23,1694.5416666666667,0,0,0,0,0,7.173358201980591,3.4393444061279297,1.7120037078857422,0.7500441074371338,0.10862159729003906,0.37720584869384766
4424,1.0,0.5563636363636361,658,1000,32,19,3476.8928571428573,0,0,0,0,0,7.1744019985198975,3.440183162689209,1.7120048999786377,0.7500441074371338,0.10862159729003906,0.377288818359375
4425,1.0,0.5563636363636361,657,1000,21,19,2091.1428571428573,1,1,1,0,2,7.17695689201355,3.440979242324829,1.7131850719451904,0.7503311634063721,0.10866761207580566,0.3773505687713623
4426,1.0,0.5563636363636361,656,1000,36,21,2650.6,0,0,1,0,2,7.179733037948608,3.4417850971221924,1.7143800258636475,0.7507941722869873,0.10870862007141113,0.37743639945983887
4427,1.0,0.5563636363636361,656,1000,28,11,3454.5714285714284,0,0,0,0,0,7.180659055709839,3.442538261413574,1.714381217956543,0.7507941722869873,0.10870862007141113,0.37751269340515137
4428,1.0,0.5563636363636361,656,1000,25,19,2645.657142857143,0,0,0,0,0,7.1816020011901855,3.443315029144287,1.7143824100494385,0.7507941722869873,0.10870862007141113,0.3775784969329834
4429,1.0,0.5563636363636361,656,1000,31,22,2313.6326530612246,1,0,2,0,1,7.184436082839966,3.4443302154541016,1.7155113220214844,0.751115083694458,0.10876965522766113,0.37766408920288086
4430,1.0,0.5563636363636361,657,1000,25,18,2084.6111111111113,0,1,1,0,1,7.187183141708374,3.445148468017578,1.716599464416504,0.7516720294952393,0.10880589485168457,0.37773680686950684
4431,1.0,0.5563636363636361,656,1000,34,18,2639.423076923077,0,0,1,0,2,7.19018292427063,3.446070432662964,1.7177724838256836,0.75223708152771,0.1088409423828125,0.3778209686279297
4432,1.0,0.5563636363636361,656,1000,29,21,1835.948717948718,0,0,0,0,0,7.191164970397949,3.4468603134155273,1.7177734375,0.75223708152771,0.1088409423828125,0.3778984546661377
4433,1.0,0.5563636363636361,655,1000,40,34,2736.1111111111113,1,1,0,0,2,7.193809986114502,3.4476912021636963,1.7189321517944336,0.7525169849395752,0.10889387130737305,0.37798357009887695
4434,1.0,0.5563636363636361,656,1000,32,28,2335.978723404255,0,1,1,0,0,7.196425914764404,3.448472023010254,1.7199833393096924,0.7529652118682861,0.10894083976745605,0.37806272506713867
4435,1.0,0.5563636363636361,656,1000,32,14,2535.375,0,0,0,0,0,7.197472095489502,3.4493260383605957,1.7199842929840088,0.7529652118682861,0.10894083976745605,0.3781425952911377
4436,1.0,0.5563636363636361,656,1000,31,23,2076.6315789473683,0,0,0,0,0,7.198513031005859,3.4500861167907715,1.7199852466583252,0.7529652118682861,0.10898065567016602,0.3782155513763428
4437,1.0,0.5563636363636361,656,1000,51,44,2697.554054054054,0,0,0,0,0,7.19977593421936,3.450916051864624,1.7199862003326416,0.7529652118682861,0.10904359817504883,0.3783111572265625
4438,1.0,0.5563636363636361,658,1000,27,21,2744.5625,0,0,1,0,0,7.202502012252808,3.451714038848877,1.7210700511932373,0.7535130977630615,0.10908031463623047,0.3783833980560303
4439,1.0,0.5563636363636361,657,1000,17,15,1937.9473684210527,1,0,1,0,1,7.204725980758667,3.4525039196014404,1.7221837043762207,0.7535901069641113,0.10911059379577637,0.3784451484680176
4440,1.0,0.5563636363636361,657,1000,22,20,2173.5142857142855,0,0,0,0,0,7.205686092376709,3.4533028602600098,1.722184658050537,0.7535901069641113,0.10911059379577637,0.3785121440887451
4441,1.0,0.5563636363636361,657,1000,15,12,2272.9565217391305,0,0,0,0,0,7.206578969955444,3.454075813293457,1.7221856117248535,0.7535901069641113,0.10911059379577637,0.37856531143188477
4442,1.0,0.5563636363636361,657,1000,24,16,1896.1333333333334,0,0,0,0,0,7.207620143890381,3.45489764213562,1.722186803817749,0.7535901069641113,0.10911059379577637,0.3786287307739258
4443,1.0,0.5563636363636361,657,1000,39,37,2331.3015873015875,0,0,0,0,0,7.208723068237305,3.4557626247406006,1.722186803817749,0.7535901069641113,0.10911059379577637,0.3787097930908203
4444,1.0,0.5563636363636361,658,1000,31,26,2706.9423076923076,0,1,1,0,1,7.211545944213867,3.4565656185150146,1.7232728004455566,0.7541899681091309,0.10915565490722656,0.3787808418273926
4445,1.0,0.5563636363636361,658,1000,32,22,2259.390243902439,0,0,1,0,1,7.214104175567627,3.4573605060577393,1.7243766784667969,0.7545320987701416,0.10919570922851562,0.3788609504699707
