A_0,A_1,A_2,R_0,R_1,R_2,R_3,R_4,R_5,R_6,R_7,class,Fitness,Accuracy,Numerosity,Avg Match Set Size,TimeStamp GA,Iteration Initialized,Specificity,Deletion Probability,Correct Count,Match Count
#,#,0.0,1.0,0.0,#,#,#,1.0,#,#,1.0,0.08988803537961923,0.6176470588235294,1,49.73852699433361,4925,4549,0.36363636363636365,0.0007314565436304499,21,34
#,0.0,0.0,#,#,#,#,1.0,#,#,1.0,1.0,0.401877572016461,0.8333333333333334,1,54.91394864855464,4997,4553,0.36363636363636365,0.000807566478198033,25,30
#,0.0,0.0,1.0,#,#,#,1.0,0.0,#,1.0,1.0,1.0,1.0,1,48.63104,4885,4553,0.5454545454545454,0.0007151698005774596,9,9
1.0,0.0,1.0,#,#,#,#,0.0,#,0.0,1.0,1.0,0.06092699470458736,0.5714285714285714,1,36.888,4918,4554,0.5454545454545454,0.000542476237475105,4,7
1.0,1.0,0.0,#,#,#,#,#,#,#,1.0,1.0,0.06391305182160717,0.5769230769230769,1,54.91976302940672,4970,4557,0.36363636363636365,0.008291053073935446,15,26
0.0,0.0,0.0,0.0,#,#,#,#,#,0.0,#,0.0,1.0,1.0,2,34.23103999999999,4971,4560,0.45454545454545453,0.0010068057787930933,9,9
0.0,1.0,0.0,#,#,1.0,#,#,#,1.0,#,0.0,0.0,0.0,1,62.162256531455995,4564,4564,0.45454545454545453,0.0009141603512293026,0,16
1.0,#,0.0,#,#,#,#,#,#,0.0,#,0.0,0.170639829974585,0.7021276595744681,2,44.97438810548232,4955,4567,0.2727272727272727,0.0013227898960207743,33,47
0.0,1.0,#,#,#,#,0.0,1.0,#,#,0.0,0.0,0.3787874412704941,0.8235294117647058,1,52.9218894618624,4969,4571,0.45454545454545453,0.0007706309932470711,14,17
#,#,#,0.0,#,1.0,#,#,#,1.0,#,1.0,0.1134276198236865,0.6470588235294118,1,56.92652154208031,4965,4573,0.2727272727272727,0.0008371634466138916,33,51
#,1.0,0.0,0.0,#,1.0,#,#,#,#,#,1.0,0.29103830456733704,0.78125,1,57.093194555362665,4960,4573,0.36363636363636365,0.0008396145458638931,25,32
0.0,0.0,1.0,1.0,1.0,#,1.0,#,#,#,#,1.0,1.0,1.0,1,71.27424,4919,4577,0.5454545454545454,0.0010481615035810461,9,9
1.0,#,1.0,#,#,#,1.0,0.0,#,0.0,1.0,1.0,0.07775999999999998,0.6,1,61.8,4984,4582,0.5454545454545454,0.0009088329938180841,3,5
1.0,0.0,0.0,#,1.0,0.0,#,#,0.0,#,1.0,1.0,0.03125,0.5,1,45.5,4720,4586,0.6363636363636364,0.0006691246151896898,1,2
1.0,0.0,0.0,1.0,#,#,0.0,1.0,#,#,#,1.0,1.0,1.0,1,65.73920000000001,4877,4586,0.5454545454545454,0.0009667630088544629,8,8
0.0,0.0,1.0,#,#,#,#,#,0.0,0.0,#,0.0,0.004115226337448558,0.3333333333333333,1,51.37977669632,4994,4599,0.45454545454545453,0.0007555928200100508,5,15
1.0,0.0,#,1.0,1.0,1.0,1.0,1.0,#,#,0.0,1.0,0.1,1.0,1,64.33472,4604,4604,0.7272727272727273,0.0009461086761172844,0,0
#,#,#,0.0,#,#,0.0,#,#,0.0,0.0,0.0,0.49717673529828965,0.8695652173913043,1,49.26173567611274,4971,4605,0.36363636363636365,0.000724444833579234,20,23
#,1.0,#,#,#,#,0.0,#,#,#,0.0,0.0,0.22397642588184608,0.7413793103448276,1,51.58873751705541,4969,4610,0.2727272727272727,0.0007461242684652478,43,58
0.0,1.0,#,1.0,#,#,1.0,#,#,#,#,1.0,0.1590361251087416,0.6923076923076923,1,57.939446855850306,4988,4613,0.36363636363636365,0.0008481604291891751,18,26
#,0.0,0.0,1.0,0.0,0.0,#,1.0,1.0,#,#,1.0,1.0,1.0,2,54.0,4877,4619,0.6363636363636364,0.001588251833856846,2,2
#,0.0,0.0,1.0,0.0,#,0.0,1.0,1.0,#,0.0,1.0,0.1,1.0,1,54.2,4619,4619,0.7272727272727273,0.0007970671240281579,0,0
0.0,#,1.0,#,0.0,#,#,1.0,#,#,#,0.0,0.37398055637160105,0.8214285714285714,1,46.796997439874765,4994,4626,0.36363636363636365,0.0006881983055821779,23,28
#,1.0,1.0,#,#,#,#,#,#,0.0,0.0,0.0,0.18593443208187066,0.7142857142857143,1,57.964998651468655,4983,4629,0.36363636363636365,0.0008524353278491176,20,28
0.0,0.0,#,#,#,#,#,#,#,1.0,1.0,1.0,0.0054766078555798245,0.35294117647058826,1,37.0841135194112,4987,4633,0.36363636363636365,0.000545360289853336,6,17
0.0,#,1.0,1.0,1.0,#,1.0,#,#,#,#,1.0,1.0,1.0,1,63.7559296,4988,4633,0.45454545454545453,0.0009375969639485923,11,11
0.0,#,0.0,#,#,1.0,0.0,#,#,#,#,1.0,0.38470588034229997,0.8260869565217391,1,38.303449666644084,4916,4638,0.36363636363636365,0.0005632918905193598,19,23
#,0.0,1.0,#,#,#,#,#,0.0,#,1.0,0.0,0.27550608968587587,0.7727272727272727,1,54.8819948004062,4994,4639,0.36363636363636365,0.0008070965637728428,17,22
1.0,#,#,#,#,#,#,1.0,1.0,1.0,#,1.0,0.5734249721032963,0.8947368421052632,1,57.439314467553274,4970,4649,0.36363636363636365,0.0008447045975793662,17,19
#,1.0,#,#,#,#,0.0,1.0,#,#,0.0,0.0,0.18593443208187066,0.7142857142857143,1,52.70063941714576,4969,4652,0.36363636363636365,0.0007665638544824634,15,21
#,#,1.0,#,1.0,#,1.0,1.0,#,#,0.0,1.0,0.3276800000000001,0.8,1,54.432767999999996,4875,4653,0.45454545454545453,0.0008004902184991133,8,10
#,#,0.0,1.0,0.0,#,#,#,1.0,#,1.0,1.0,0.2693290743429045,0.7692307692307693,1,59.187873792,4925,4654,0.45454545454545453,0.0008704189730762181,10,13
0.0,1.0,#,#,#,#,0.0,0.0,#,#,#,0.0,0.2935778904262872,0.782608695652174,1,53.6610866096518,4953,4655,0.36363636363636365,0.0007891418445789862,18,23
0.0,1.0,0.0,#,0.0,1.0,#,1.0,#,#,#,1.0,1.0,1.0,2,64.232,4986,4673,0.5454545454545454,0.0018891961443017209,8,8
#,#,#,1.0,0.0,1.0,#,#,#,#,#,1.0,0.10737418240000002,0.64,1,59.28069432012336,4986,4673,0.2727272727272727,0.0008717839950578059,32,50
1.0,0.0,0.0,#,#,#,0.0,0.0,1.0,#,0.0,0.0,1.0,1.0,1,26.5,4910,4678,0.6363636363636364,0.00038970994071487424,2,2
#,0.0,#,1.0,0.0,1.0,#,#,#,#,#,1.0,0.08356049390158359,0.6086956521739131,1,35.45815448260077,4918,4679,0.36363636363636365,0.0005214488785386112,14,23
1.0,#,#,#,0.0,#,0.0,#,1.0,#,#,1.0,0.6903615309097401,0.9285714285714286,2,38.548646911999995,4967,4679,0.36363636363636365,0.0011337955398274821,13,14
1.0,0.0,1.0,#,0.0,#,#,#,#,#,#,0.0,0.010240000000000003,0.4,1,39.031679999999994,4939,4687,0.36363636363636365,0.0005740012716529034,4,10
#,0.0,1.0,#,#,#,#,0.0,0.0,#,#,0.0,0.3787874412704941,0.8235294117647058,1,58.2036023508992,4974,4687,0.36363636363636365,0.0008559442423230583,14,17
0.0,0.0,#,#,1.0,#,0.0,0.0,0.0,#,#,1.0,0.0003200000000000001,0.2,1,37.6,4968,4691,0.5454545454545454,0.0005529469347501612,1,5
#,0.0,#,#,#,#,1.0,1.0,1.0,#,#,1.0,0.401877572016461,0.8333333333333334,1,55.205416959999994,4997,4692,0.36363636363636365,0.0008118528215328872,10,12
1.0,1.0,0.0,#,#,1.0,#,#,#,0.0,#,0.0,1.0,1.0,3,45.277120000000004,4955,4694,0.45454545454545453,0.0019975408019932356,9,9
0.0,1.0,1.0,#,#,#,#,1.0,#,#,#,1.0,0.023078380428451596,0.47058823529411764,1,50.3229418799104,4917,4700,0.36363636363636365,0.0007400509696836961,8,17
0.0,0.0,#,#,#,#,#,1.0,1.0,#,#,0.0,0.010240000000000003,0.4,1,51.64418228224,4963,4701,0.36363636363636365,0.0007594811779426382,6,15
0.0,1.0,#,#,#,#,0.0,0.0,#,#,0.0,0.0,0.15359020233154297,0.6875,1,50.445813682176,4953,4706,0.45454545454545453,0.0007418579267696,11,16
1.0,1.0,1.0,#,#,#,#,#,#,1.0,0.0,0.0,1.0,1.0,1,51.62861824,4958,4708,0.45454545454545453,0.0007592522925849539,12,12
1.0,0.0,0.0,#,#,#,#,0.0,#,#,#,0.0,1.0,1.0,2,33.312189440000004,4982,4711,0.36363636363636365,0.0009797804808864199,13,13
0.0,0.0,0.0,1.0,0.0,1.0,#,1.0,#,#,0.0,1.0,0.1,1.0,1,46.33058113536,4714,4714,0.7272727272727273,0.0006813391708508233,0,0
#,0.0,0.0,1.0,#,#,0.0,1.0,#,#,#,1.0,1.0,1.0,2,56.1959808,4916,4715,0.45454545454545453,0.0016528401770552613,11,11
0.0,#,0.0,0.0,#,#,#,#,#,#,#,0.0,0.1043582467665522,0.6363636363636364,1,49.146763035150535,4971,4717,0.2727272727272727,0.0007227540418398674,21,33
0.0,0.0,0.0,#,#,#,0.0,#,#,1.0,#,0.0,0.03125,0.5,1,33.6272,4963,4717,0.45454545454545453,0.0004945227969210272,4,8
#,1.0,#,#,#,1.0,#,#,#,1.0,#,1.0,0.30235651478560427,0.7872340425531915,3,62.615311564237466,4986,4718,0.2727272727272727,0.0027624689838727204,37,47
1.0,0.0,0.0,#,#,#,#,#,#,#,#,1.0,0.07775999999999998,0.6,1,39.98080430854569,4980,4720,0.2727272727272727,0.0005879591274270314,18,30
#,#,#,#,#,#,#,#,1.0,0.0,#,1.0,0.05712028543473131,0.5641025641025641,1,56.1450551100401,4997,4723,0.18181818181818182,0.009847753199088479,44,78
1.0,0.0,1.0,1.0,1.0,#,#,#,1.0,#,#,0.0,0.0,0.0,1,43.0,4723,4723,0.5454545454545454,0.0006323595264430035,0,2
1.0,#,1.0,0.0,1.0,#,0.0,1.0,1.0,#,1.0,1.0,0.1,1.0,1,43.75,4728,4728,0.7272727272727273,0.0006433890530670094,0,0
#,0.0,0.0,1.0,1.0,#,0.0,1.0,#,#,#,0.0,0.0,0.0,1,58.75,4731,4731,0.5454545454545454,0.0008639795855471269,0,4
#,0.0,0.0,1.0,#,0.0,#,1.0,#,#,1.0,1.0,1.0,1.0,1,63.968,4997,4731,0.5454545454545454,0.0009407156787792104,7,7
#,#,#,#,0.0,#,#,1.0,1.0,#,#,1.0,0.05507317760000002,0.56,1,53.30087377922341,4965,4735,0.2727272727272727,0.009338234799587572,14,25
1.0,0.0,#,#,#,#,0.0,1.0,1.0,1.0,#,1.0,1.0,1.0,1,59.8,4895,4735,0.5454545454545454,0.0008794209228207351,5,5
0.0,#,0.0,0.0,0.0,#,#,#,#,#,1.0,0.0,0.13168724279835387,0.6666666666666666,1,47.72,4947,4737,0.45454545454545453,0.0007017720139967472,4,6
1.0,1.0,0.0,#,#,#,#,1.0,0.0,#,#,1.0,0.03125,0.5,1,50.75,4981,4750,0.45454545454545453,0.0007463313015577309,2,4
#,0.0,#,#,#,1.0,#,#,0.0,#,#,0.0,0.06922366952724099,0.5862068965517241,1,45.173967737743126,4982,4751,0.2727272727272727,0.000664329973167227,17,29
0.0,0.0,0.0,0.0,#,#,#,#,#,0.0,#,1.0,0.0,0.0,1,33.8,4757,4757,0.45454545454545453,0.000497063999855198,0,5
0.0,0.0,#,1.0,#,#,#,#,#,#,#,1.0,0.2957885573215846,0.7837837837837838,1,45.347874984933654,4997,4758,0.2727272727272727,0.0006668874593178877,29,37
#,0.0,0.0,1.0,#,#,#,1.0,1.0,0.0,#,1.0,1.0,1.0,1,57.8,4997,4758,0.5454545454545454,0.000850008851823386,5,5
1.0,1.0,1.0,#,#,#,#,#,1.0,#,0.0,0.0,1.0,1.0,1,55.349120000000006,4983,4760,0.45454545454545453,0.0008139661235403948,9,9
1.0,1.0,1.0,0.0,1.0,#,#,#,1.0,#,0.0,0.0,1.0,1.0,2,59.5,4924,4760,0.6363636363636364,0.0017500182243422656,4,4
#,#,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,#,1.0,0.1,1.0,1,37.0,4767,4767,0.7272727272727273,0.0005441233134509565,0,0
1.0,#,1.0,0.0,1.0,#,#,1.0,1.0,#,#,1.0,0.0,0.0,1,61.0,4767,4767,0.5454545454545454,0.0008970681654191445,0,1
0.0,0.0,#,0.0,#,#,#,#,#,#,#,0.0,0.46266436603796024,0.8571428571428571,1,44.60412649459941,4974,4770,0.2727272727272727,0.0006559498676169468,18,21
1.0,0.0,0.0,#,0.0,#,0.0,1.0,#,#,0.0,1.0,0.1,1.0,1,52.160000000000004,4775,4775,0.6363636363636364,0.000767066811610862,0,0
#,0.0,#,1.0,#,#,#,1.0,1.0,#,#,1.0,0.620921323059155,0.9090909090909091,1,56.9149952,4997,4786,0.36363636363636365,0.0008369939398180888,10,11
#,1.0,0.0,1.0,#,1.0,#,#,#,1.0,#,1.0,1.0,1.0,1,63.9504,4986,4791,0.45454545454545453,0.0009404568525544337,8,8
0.0,1.0,#,#,#,1.0,#,#,#,1.0,#,1.0,0.2693290743429045,0.7692307692307693,2,59.190061568,4986,4791,0.36363636363636365,0.0017409022931754745,10,13
#,1.0,#,#,1.0,1.0,#,#,#,#,1.0,1.0,0.2994492622121735,0.7857142857142857,1,55.2308759552,4970,4794,0.36363636363636365,0.0007983700044196249,11,14
1.0,1.0,1.0,0.0,1.0,#,#,1.0,1.0,#,0.0,0.0,0.1,1.0,1,61.0,4800,4800,0.7272727272727273,0.0008970681654191445,0,0
0.0,#,1.0,1.0,1.0,#,1.0,#,#,0.0,#,1.0,1.0,1.0,2,64.2368,4988,4804,0.5454545454545454,0.0018893373222425083,8,8
0.0,#,#,1.0,1.0,#,1.0,#,#,#,0.0,1.0,0.28462802079628785,0.7777777777777778,1,58.59968,4919,4804,0.45454545454545453,0.0008617689742909661,7,9
#,0.0,0.0,#,1.0,#,#,1.0,1.0,#,#,1.0,0.2373046875,0.75,1,53.0,4997,4806,0.45454545454545453,0.0007794198814297485,3,4
1.0,0.0,0.0,1.0,#,0.0,#,1.0,#,1.0,#,1.0,1.0,1.0,1,76.0,4877,4806,0.6363636363636364,0.001117658697899262,1,1
0.0,0.0,1.0,0.0,#,0.0,0.0,#,#,#,#,0.0,0.1,1.0,1,45.63342125001827,4817,4817,0.5454545454545454,0.000671086712828736,0,0
1.0,#,0.0,#,#,#,#,0.0,#,0.0,#,0.0,1.0,1.0,1,46.54795264,4955,4821,0.36363636363636365,0.0006845358439144594,12,12
1.0,#,#,#,0.0,#,1.0,1.0,#,1.0,#,1.0,0.004115226337448558,0.3333333333333333,1,51.666666666666664,4965,4833,0.45454545454545453,0.0007598118340981824,1,3
1.0,1.0,#,#,1.0,#,1.0,#,#,#,#,0.0,0.20346349914002398,0.7272727272727273,1,56.8165888,4931,4837,0.36363636363636365,0.000835546771806392,8,11
1.0,#,0.0,#,#,#,1.0,#,#,0.0,1.0,0.0,0.401877572016461,0.8333333333333334,1,47.839999999999996,4933,4838,0.45454545454545453,0.000703536738256588,5,6
1.0,1.0,0.0,#,1.0,#,#,0.0,#,#,#,0.0,0.03125,0.5,1,52.2016,4955,4838,0.45454545454545453,0.0007676785826876068,4,8
0.0,#,#,0.0,#,#,#,#,0.0,0.0,#,0.0,0.07775999999999998,0.6,1,45.258944,4973,4844,0.36363636363636365,0.0006655796370965213,6,10
0.0,#,1.0,#,0.0,#,#,#,#,#,#,0.0,0.6062776116457453,0.9047619047619048,1,47.11289152502366,4994,4847,0.2727272727272727,0.000692843855212199,19,21
1.0,0.0,0.0,#,#,#,1.0,#,#,0.0,1.0,0.0,0.0,0.0,1,40.0,4850,4850,0.5454545454545454,0.00058824141994698,0,1
1.0,#,#,#,#,#,1.0,0.0,#,0.0,1.0,0.0,0.3276800000000001,0.8,1,55.8,4933,4850,0.45454545454545453,0.000820596780826037,4,5
0.0,#,#,#,1.0,#,1.0,#,#,#,0.0,1.0,0.3666478320532007,0.8181818181818182,1,58.8450816,4960,4859,0.36363636363636365,0.0008653778589319976,9,11
0.0,1.0,#,#,#,#,1.0,#,#,#,#,1.0,0.21720617794361205,0.7368421052631579,1,58.290485946056705,4988,4861,0.2727272727272727,0.0008546134208416722,14,19
0.0,#,1.0,1.0,1.0,#,1.0,#,#,#,0.0,1.0,1.0,1.0,1,67.33333333333333,4919,4862,0.5454545454545454,0.000990206390244083,3,3
0.0,1.0,0.0,#,0.0,1.0,#,1.0,#,0.0,#,1.0,0.1,1.0,1,61.0,4868,4868,0.6363636363636364,0.0008970681654191445,0,0
0.0,1.0,1.0,0.0,#,#,0.0,#,#,#,#,0.0,1.0,1.0,1,46.25,4991,4872,0.45454545454545453,0.0006801541418136956,4,4
0.0,1.0,#,0.0,#,#,1.0,#,#,#,#,1.0,0.46266436603796024,0.8571428571428571,1,59.136,4960,4875,0.36363636363636365,0.0008696561152496153,6,7
1.0,#,1.0,1.0,0.0,#,#,#,#,#,0.0,0.0,0.13168724279835387,0.6666666666666666,1,42.333333333333336,4983,4876,0.45454545454545453,0.0006225555027772206,2,3
1.0,0.0,1.0,#,#,0.0,#,#,1.0,#,#,1.0,1.0,1.0,1,18.0,4967,4881,0.45454545454545453,0.000264708638976141,1,1
1.0,1.0,#,#,0.0,#,#,#,#,#,1.0,1.0,0.2373046875,0.75,1,57.104,4984,4884,0.36363636363636365,0.0008397734511163086,6,8
#,0.0,1.0,#,1.0,#,#,#,1.0,#,#,1.0,1.0,1.0,1,51.92,4943,4889,0.36363636363636365,0.0007635373630911801,6,6
#,1.0,0.0,0.0,0.0,#,#,#,#,1.0,#,1.0,0.004115226337448558,0.3333333333333333,1,56.333333333333336,4892,4892,0.45454545454545453,0.0008284399997586635,1,3
1.0,#,1.0,#,1.0,#,#,#,#,0.0,0.0,0.0,1.0,1.0,1,64.0,4931,4894,0.45454545454545453,0.000941186271915168,2,2
#,0.0,#,#,1.0,#,#,1.0,1.0,#,#,1.0,0.401877572016461,0.8333333333333334,1,53.6,4997,4895,0.36363636363636365,0.0007882435027289532,5,6
1.0,0.0,0.0,#,#,#,1.0,1.0,#,#,#,1.0,1.0,1.0,1,52.0,4980,4899,0.45454545454545453,0.000764713845931074,2,2
#,#,0.0,#,1.0,0.0,1.0,#,#,#,#,0.0,0.2373046875,0.75,1,54.6688,4975,4900,0.36363636363636365,0.0008039613134699365,6,8
0.0,1.0,1.0,#,#,#,#,#,#,#,#,0.0,0.03125,0.5,1,48.89856,4991,4902,0.2727272727272727,0.000719103959194065,5,10
#,0.0,#,#,#,#,1.0,#,1.0,#,#,1.0,0.06092699470458736,0.5714285714285714,1,48.96,4997,4904,0.2727272727272727,0.0007200074980151035,4,7
1.0,0.0,0.0,#,1.0,#,#,1.0,#,#,#,1.0,1.0,1.0,1,47.0,4980,4904,0.45454545454545453,0.0006911836684377015,1,1
0.0,#,0.0,#,#,0.0,#,#,#,0.0,1.0,0.0,0.010240000000000003,0.4,1,46.4,4905,4905,0.45454545454545453,0.0006823600471384968,2,5
#,1.0,#,#,#,0.0,#,#,#,0.0,#,0.0,0.20346349914002398,0.7272727272727273,1,54.1721984,4975,4906,0.2727272727272727,0.0007936148527827731,8,11
0.0,0.0,1.0,#,#,0.0,#,#,1.0,#,#,1.0,1.0,1.0,1,59.666666666666664,4943,4909,0.45454545454545453,0.0008774601180875785,3,3
1.0,0.0,0.0,1.0,#,#,0.0,0.0,1.0,#,0.0,0.0,0.1,1.0,1,28.0,4910,4910,0.7272727272727273,0.000411768993962886,0,0
1.0,#,0.0,1.0,#,#,#,0.0,#,#,#,0.0,0.03125,0.5,1,44.88,4982,4910,0.36363636363636365,0.0006600068731805116,3,6
#,0.0,0.0,1.0,#,#,#,1.0,#,#,#,1.0,1.0,1.0,1,76.0,4997,4916,0.36363636363636365,0.001117658697899262,1,1
0.0,#,1.0,#,1.0,#,1.0,1.0,0.0,1.0,#,0.0,0.1,1.0,1,60.2,4917,4917,0.6363636363636364,0.000885303337020205,0,0
#,0.0,1.0,#,1.0,#,1.0,#,1.0,1.0,0.0,1.0,0.1,1.0,1,70.64,4919,4919,0.6363636363636364,0.0010388343476263667,0,0
0.0,0.0,#,1.0,#,#,1.0,#,#,#,#,1.0,0.3276800000000001,0.8,1,48.0,4997,4919,0.36363636363636365,0.000705889703936376,4,5
0.0,0.0,1.0,#,0.0,#,#,#,0.0,#,1.0,0.0,1.0,1.0,1,43.0,4994,4922,0.5454545454545454,0.0006323595264430035,2,2
0.0,1.0,#,#,#,1.0,#,#,#,#,#,1.0,0.2373046875,0.75,1,59.416,4986,4925,0.2727272727272727,0.0008753032328811061,6,8
#,1.0,0.0,#,#,0.0,#,#,#,#,1.0,0.0,1.0,1.0,1,59.25,4962,4928,0.36363636363636365,0.0008713326032964642,4,4
0.0,0.0,0.0,0.0,#,#,1.0,#,#,#,#,1.0,0.1,1.0,1,38.90453977064868,4929,4929,0.45454545454545453,0.0005721315429267534,0,0
#,0.0,0.0,0.0,#,#,#,#,#,0.0,#,0.0,0.13168724279835387,0.6666666666666666,1,37.333333333333336,4971,4929,0.36363636363636365,0.000549025325283848,2,3
1.0,0.0,0.0,#,#,#,#,0.0,#,0.0,#,0.0,1.0,1.0,1,30.0,4930,4930,0.45454545454545453,0.000441181064960235,1,1
1.0,#,0.0,#,#,#,#,0.0,1.0,#,#,0.0,0.18593443208187066,0.7142857142857143,1,45.296,4955,4930,0.36363636363636365,0.0006661245839479601,5,7
1.0,#,0.0,#,#,#,1.0,0.0,#,0.0,#,0.0,1.0,1.0,1,43.0,4933,4933,0.45454545454545453,0.0006323595264430035,2,2
1.0,1.0,0.0,#,#,#,#,#,1.0,0.0,1.0,1.0,0.1,1.0,1,48.95352714876914,4933,4933,0.5454545454545454,0.0007199123080351248,0,0
1.0,1.0,#,#,0.0,#,#,#,#,0.0,#,1.0,0.0009765625,0.25,1,51.25,4984,4936,0.36363636363636365,0.0007536843193070681,1,4
1.0,0.0,#,#,#,#,#,#,#,#,#,0.0,0.13168724279835387,0.6666666666666666,1,38.672,4982,4939,0.18181818181818182,0.0005687118048047402,6,9
0.0,0.0,1.0,#,1.0,#,#,#,1.0,0.0,1.0,1.0,0.1,1.0,1,54.4,4943,4943,0.6363636363636364,0.0008000083311278927,0,0
#,#,#,1.0,1.0,#,#,#,1.0,#,#,1.0,0.13168724279835387,0.6666666666666666,1,51.7104,4997,4943,0.2727272727272727,0.0007336546989578734,6,9
0.0,#,#,0.0,#,0.0,#,#,#,#,#,0.0,0.46266436603796024,0.8571428571428571,1,45.504000000000005,4991,4947,0.2727272727272727,0.0006691834393316845,6,7
1.0,#,0.0,1.0,1.0,#,0.0,0.0,#,#,#,0.0,0.0,0.0,1,54.0,4948,4948,0.5454545454545454,0.000794125916928423,0,1
1.0,1.0,0.0,#,#,#,0.0,#,#,0.0,#,0.0,0.1,1.0,1,44.8464,4955,4955,0.45454545454545453,0.0006595127503877562,0,0
1.0,1.0,#,#,#,1.0,#,#,#,#,1.0,1.0,1.0,1.0,1,62.0,4984,4965,0.36363636363636365,0.000911774200917819,5,5
0.0,0.0,1.0,0.0,0.0,1.0,0.0,#,#,1.0,#,0.0,0.1,1.0,1,47.8,4966,4966,0.7272727272727273,0.0007029484968366411,0,0
0.0,0.0,#,#,0.0,1.0,#,#,#,#,1.0,0.0,0.1,1.0,1,46.756484488396815,4966,4966,0.45454545454545453,0.0006876025206795872,0,0
1.0,0.0,1.0,#,#,0.0,0.0,#,1.0,#,#,1.0,0.1,1.0,1,18.0,4967,4967,0.5454545454545454,0.000264708638976141,0,0
0.0,#,1.0,#,#,#,0.0,#,1.0,#,#,0.0,0.1,1.0,1,48.12645921682608,4969,4969,0.36363636363636365,0.0007077494176681549,0,0
#,#,0.0,#,#,#,#,1.0,#,1.0,#,1.0,1.0,1.0,1,66.66666666666667,4986,4970,0.2727272727272727,0.0009804023665783,3,3
0.0,0.0,0.0,0.0,1.0,#,#,0.0,#,0.0,#,0.0,0.1,1.0,1,34.23103999999999,4971,4971,0.6363636363636364,0.0005034028893965467,0,0
0.0,0.0,1.0,0.0,#,#,#,#,#,#,#,0.0,1.0,1.0,1,64.0,4974,4973,0.36363636363636365,0.000941186271915168,1,1
0.0,#,0.0,#,1.0,0.0,1.0,#,#,#,#,0.0,0.0,0.0,1,76.0,4975,4975,0.45454545454545453,0.001117658697899262,0,1
#,#,0.0,#,#,0.0,#,#,#,#,0.0,0.0,0.13168724279835387,0.6666666666666666,1,44.0,4975,4975,0.2727272727272727,0.0005661823666989682,2,3
#,#,#,#,#,#,0.0,#,#,#,0.0,0.0,0.03125,0.5,1,56.5,4978,4978,0.18181818181818182,0.0008529500589231209,1,2
1.0,#,0.0,1.0,#,1.0,0.0,#,#,1.0,#,1.0,0.1,1.0,1,60.05270690863477,4981,4981,0.5454545454545454,0.0008831372395898783,0,0
#,1.0,#,#,#,1.0,#,#,#,0.0,0.0,0.0,0.0,0.0,1,60.0,4983,4983,0.36363636363636365,0.00088236212992047,0,1
1.0,1.0,1.0,#,#,#,1.0,0.0,#,0.0,0.0,0.0,0.1,1.0,1,54.27844038628554,4983,4983,0.6363636363636364,0.0007982206711334027,0,0
#,#,0.0,1.0,0.0,#,#,#,#,1.0,#,1.0,0.1,1.0,1,63.9504,4986,4986,0.36363636363636365,0.0009404568525544337,0,0
0.0,1.0,0.0,1.0,#,1.0,#,1.0,#,1.0,#,1.0,0.1,1.0,1,67.5,4986,4986,0.6363636363636364,0.0009926573961605287,0,0
#,0.0,#,1.0,1.0,#,#,1.0,1.0,#,#,0.0,0.1,1.0,1,62.32559194610904,4997,4997,0.45454545454545453,0.0009165623676353811,0,0
