Iteration,Accuracy (approx),Average Population Generality,Macropopulation Size,Micropopulation Size,Match Set Size,Correct Set Size,Average Iteration Age of Correct Set Classifiers,# Classifiers Subsumed in Iteration,# Crossover Operations Performed in Iteration,# Mutation Operations Performed in Iteration,# Covering Operations Performed in Iteration,# Deletion Operations Performed in Iteration,Total Global Time,Total Matching Time,Total Deletion Time,Total Subsumption Time,Total Selection Time,Total Evaluation Time
4552,,,530,1000,26,17,4552.0,0,0,1,0,1,18.939241886138916,6.870574712753296,2.0279412269592285,2.0098371505737305,0.3871340751647949,7.69144868850708
4553,,,531,1000,49,46,4553.0,1,1,0,0,0,18.943454027175903,6.872270584106445,2.02925443649292,2.010723829269409,0.3873612880706787,7.691653728485107
4554,,,531,1000,33,32,4544.804878048781,0,0,0,0,0,18.945160150527954,6.873611927032471,2.0292553901672363,2.010770797729492,0.3873612880706787,7.691791296005249
4555,,,531,1000,25,19,4555.0,0,0,0,0,0,18.946906089782715,6.874963760375977,2.0292563438415527,2.0108017921447754,0.38749027252197266,7.69189190864563
4556,,,531,1000,35,32,4556.0,0,0,1,0,0,18.95119309425354,6.876422643661499,2.031043291091919,2.011629581451416,0.3876471519470215,7.692091941833496
4557,,,531,1000,39,31,4539.792207792208,0,0,0,0,0,18.95325517654419,6.877955675125122,2.0310451984405518,2.011683464050293,0.3876471519470215,7.692333221435547
4558,,,531,1000,42,19,4558.0,0,0,0,0,0,18.956016063690186,6.879841566085815,2.03104829788208,2.011718273162842,0.38783812522888184,7.692612171173096
4559,,,531,1000,27,19,4549.15625,0,0,0,0,0,18.958058834075928,6.881521701812744,2.0310513973236084,2.0117502212524414,0.38783812522888184,7.692785024642944
4560,,,530,1000,25,16,4560.0,1,0,1,0,1,18.961498975753784,6.8829967975616455,2.0324695110321045,2.0119333267211914,0.3879849910736084,7.6929237842559814
4561,,,530,1000,40,36,4561.0,0,0,0,0,0,18.96411681175232,6.884865760803223,2.0324723720550537,2.011995315551758,0.38822102546691895,7.693129539489746
4562,,,530,1000,36,30,4545.314285714286,0,0,0,0,0,18.96637797355652,6.886670351028442,2.032475471496582,2.01204514503479,0.38822102546691895,7.693323373794556
4563,,,530,1000,25,19,4545.883333333333,0,0,0,0,0,18.968104124069214,6.88810920715332,2.0324764251708984,2.012073278427124,0.38822102546691895,7.693446397781372
4564,,,530,1000,28,15,4550.5526315789475,0,0,0,0,0,18.96965003013611,6.8893890380859375,2.0324783325195312,2.0120961666107178,0.38822102546691895,7.6935529708862305
4565,,,530,1000,21,17,4554.918032786885,0,0,0,0,0,18.971231937408447,6.89073920249939,2.0324795246124268,2.0121192932128906,0.38822102546691895,7.69364595413208
4566,,,529,1000,43,30,4544.25,1,0,0,0,0,18.97318696975708,6.892211198806763,2.0324807167053223,2.012200355529785,0.38822102546691895,7.693803548812866
4567,,,528,1000,28,26,4567.0,1,0,1,0,1,18.97639012336731,6.89353609085083,2.033794641494751,2.0124452114105225,0.3883647918701172,7.69391942024231
4568,,,528,1000,29,13,4568.0,0,0,0,0,0,18.978185176849365,6.894917011260986,2.0337958335876465,2.012465238571167,0.3885018825531006,7.694037675857544
4569,,,528,1000,34,25,4549.065573770492,0,0,0,0,0,18.979980945587158,6.896350860595703,2.033796787261963,2.012502431869507,0.3885018825531006,7.694179058074951
4570,,,527,1000,32,25,4570.0,0,0,2,0,1,18.983366012573242,6.89774489402771,2.0350029468536377,2.013094663619995,0.3886706829071045,7.694304704666138
4571,,,527,1000,38,14,4559.714285714285,0,0,0,0,0,18.985046863555908,6.899103879928589,2.0350050926208496,2.013112783432007,0.3886706829071045,7.694443941116333
4572,,,527,1000,26,18,4552.090909090909,0,0,0,0,0,18.9865939617157,6.900390148162842,2.035006284713745,2.013140916824341,0.3886706829071045,7.694545269012451
4573,,,527,1000,28,23,4549.722222222223,0,0,0,0,0,18.988265991210938,6.901749134063721,2.035008192062378,2.013176918029785,0.3886706829071045,7.694672346115112
4574,,,527,1000,25,13,4553.142857142857,0,0,0,0,0,18.989861011505127,6.9030842781066895,2.0350091457366943,2.0131959915161133,0.3886706829071045,7.694787263870239
4575,,,528,1000,42,40,4575.0,1,0,1,0,0,18.99323010444641,6.904356479644775,2.0362253189086914,2.0138046741485596,0.388873815536499,7.694911956787109
4576,,,528,1000,24,8,4569.636363636364,0,0,0,0,0,18.99474811553955,6.905653476715088,2.036226272583008,2.0138156414031982,0.388873815536499,7.69501519203186
4577,,,528,1000,35,28,4577.0,0,0,0,0,0,18.99670910835266,6.907080411911011,2.036227226257324,2.013850450515747,0.38904547691345215,7.695156097412109
4578,,,529,1000,30,8,4578.0,1,0,2,0,0,18.99987816810608,6.908407688140869,2.0374011993408203,2.0144238471984863,0.38916850090026855,7.695274353027344
4579,,,529,1000,31,22,4561.63829787234,0,0,0,0,0,19.001500129699707,6.909721851348877,2.037402391433716,2.014453887939453,0.38916850090026855,7.695396661758423
4580,,,529,1000,28,17,4580.0,1,1,1,0,1,19.00481390953064,6.911043882369995,2.0386345386505127,2.0151360034942627,0.38933324813842773,7.695499658584595
4581,,,531,1000,26,11,4581.0,0,0,1,0,0,19.0081570148468,6.9122936725616455,2.039747714996338,2.016331434249878,0.3894662857055664,7.695617437362671
4582,,,531,1000,38,6,4568.285714285715,0,0,0,0,0,19.00969696044922,6.91355562210083,2.0397486686706543,2.0163414478302,0.3894662857055664,7.695736646652222
4583,,,531,1000,19,13,4583.0,0,1,1,0,1,19.012948036193848,6.914828538894653,2.0409746170043945,2.017178773880005,0.3895912170410156,7.695823907852173
4584,,,532,1000,39,25,4584.0,0,0,1,0,1,19.01661205291748,6.916104316711426,2.0422017574310303,2.018502950668335,0.3897523880004883,7.695966720581055
4585,,,532,1000,22,19,4574.289473684211,0,0,0,0,0,19.018220901489258,6.9174230098724365,2.0422027111053467,2.01853609085083,0.3897523880004883,7.696100473403931
4586,,,532,1000,44,37,4586.0,0,0,0,0,0,19.02001190185547,6.918697118759155,2.0422046184539795,2.018587112426758,0.3898942470550537,7.696216821670532
4587,,,532,1000,30,25,4564.333333333333,0,0,0,0,0,19.02174210548401,6.920109033584595,2.0422065258026123,2.0186221599578857,0.3898942470550537,7.696342945098877
4588,,,533,1000,24,18,4588.0,0,0,1,0,0,19.02527618408203,6.921470880508423,2.043501615524292,2.0194830894470215,0.39005231857299805,7.696469783782959
4589,,,532,1000,44,32,4589.0,1,0,1,0,1,19.02992820739746,6.923337936401367,2.0450735092163086,2.0200822353363037,0.3902902603149414,7.696739673614502
4590,,,533,1000,43,41,4590.0,0,1,1,0,0,19.0335910320282,6.924684047698975,2.0462734699249268,2.020983934402466,0.3905031681060791,7.6969263553619385
4591,,,533,1000,46,37,4575.313253012048,0,0,0,0,0,19.03535509109497,6.926011800765991,2.0462746620178223,2.021038055419922,0.3905031681060791,7.697081565856934
4592,,,533,1000,32,10,4581.0,0,0,0,0,0,19.037067890167236,6.927419662475586,2.0462758541107178,2.021054983139038,0.3905031681060791,7.69722318649292
4593,,,533,1000,23,17,4573.321428571428,0,0,0,0,0,19.038702964782715,6.928793907165527,2.046276807785034,2.021077871322632,0.3905031681060791,7.697342872619629
4594,,,531,1000,37,31,4594.0,1,1,0,0,2,19.04221796989441,6.930176019668579,2.047585964202881,2.021569013595581,0.3906893730163574,7.697515249252319
4595,,,531,1000,48,46,4582.844660194175,0,0,0,0,0,19.04405117034912,6.931550979614258,2.0475869178771973,2.0216307640075684,0.3906893730163574,7.697666168212891
4596,,,531,1000,36,4,4589.0,0,0,0,0,0,19.045698881149292,6.932930946350098,2.04758882522583,2.021634817123413,0.3906893730163574,7.697788953781128
4597,,,531,1000,38,31,4580.60294117647,0,0,0,0,0,19.047391176223755,6.934270143508911,2.0475895404815674,2.021678924560547,0.3906893730163574,7.6979169845581055
4598,,,530,1000,29,21,4598.0,0,0,2,0,2,19.051012992858887,6.935564994812012,2.0488975048065186,2.0229411125183105,0.39081740379333496,7.698013067245483
4599,0.98,0.6109090909090905,529,1000,32,27,4599.0,1,0,1,0,1,19.054821968078613,6.936989068984985,2.050116539001465,2.023411750793457,0.3909926414489746,7.6981799602508545
4600,,,529,1000,20,13,4582.7307692307695,0,0,0,0,0,19.056368112564087,6.938291072845459,2.0501174926757812,2.0234298706054688,0.3909926414489746,7.698678731918335
4601,,,529,1000,39,22,4589.2962962962965,0,0,0,0,0,19.058013200759888,6.939605236053467,2.0501186847686768,2.02345871925354,0.3909926414489746,7.6988019943237305
4602,,,529,1000,19,9,4585.814814814815,0,0,0,0,0,19.059468984603882,6.940876245498657,2.050119638442993,2.0234718322753906,0.3909926414489746,7.698885917663574
4603,,,529,1000,27,22,4591.226415094339,0,0,0,0,0,19.06108522415161,6.942202091217041,2.0501208305358887,2.0234997272491455,0.3909926414489746,7.699006795883179
4604,,,529,1000,22,18,4586.659090909091,0,0,0,0,0,19.062618017196655,6.943495988845825,2.0501227378845215,2.0235257148742676,0.3909926414489746,7.699105739593506
4605,,,529,1000,42,39,4586.625,0,0,0,0,0,19.064269065856934,6.944777011871338,2.050123691558838,2.023578643798828,0.3909926414489746,7.699217796325684
4606,,,530,1000,38,34,4606.0,0,1,0,0,0,19.06767201423645,6.946032762527466,2.0513148307800293,2.0244789123535156,0.3911736011505127,7.699325799942017
4607,,,529,1000,38,32,4607.0,1,1,0,0,1,19.07095694541931,6.947305679321289,2.0525100231170654,2.0251171588897705,0.3913288116455078,7.699455738067627
4608,,,529,1000,32,24,4589.342857142857,0,0,0,0,0,19.072509050369263,6.948546886444092,2.0525119304656982,2.02514910697937,0.3913288116455078,7.69957971572876
4609,,,529,1000,33,22,4609.0,0,0,0,0,0,19.07424807548523,6.949851751327515,2.0525128841400146,2.0251591205596924,0.3914928436279297,7.6996848583221436
4610,,,529,1000,41,18,4600.206896551724,0,0,0,0,0,19.075812101364136,6.951117753982544,2.05251407623291,2.0251801013946533,0.3914928436279297,7.699796676635742
4611,,,528,1000,37,26,4611.0,1,1,1,0,2,19.078889846801758,6.9523539543151855,2.0536389350891113,2.025752305984497,0.3916356563568115,7.6999006271362305
4612,,,528,1000,26,15,4605.116279069767,0,0,0,0,0,19.08034920692444,6.953588962554932,2.0536398887634277,2.0257723331451416,0.3916356563568115,7.699993371963501
4613,,,528,1000,29,22,4598.617647058823,0,0,0,0,0,19.081780910491943,6.954797029495239,2.0536410808563232,2.025782346725464,0.3916356563568115,7.700080633163452
4614,,,528,1000,26,14,4598.617647058823,0,0,0,0,0,19.083199977874756,6.955975770950317,2.0536420345306396,2.0258054733276367,0.3916356563568115,7.700181484222412
4615,,,527,1000,35,27,4615.0,1,0,1,0,1,19.08657717704773,6.9572296142578125,2.0547382831573486,2.0270044803619385,0.391765832901001,7.700285196304321
4616,,,527,1000,29,15,4616.0,0,0,0,0,0,19.08811616897583,6.958441495895386,2.0547401905059814,2.0270254611968994,0.3918497562408447,7.700385332107544
4617,,,527,1000,34,28,4617.0,0,0,0,0,0,19.089679956436157,6.959587574005127,2.054741144180298,2.0270633697509766,0.39197683334350586,7.700482130050659
4618,,,527,1000,22,19,4595.061224489796,0,0,0,0,0,19.091071128845215,6.960768938064575,2.0547420978546143,2.027087450027466,0.39197683334350586,7.700562000274658
4619,,,527,1000,26,19,4604.285714285715,0,0,0,0,0,19.092505931854248,6.9619669914245605,2.0547430515289307,2.027113437652588,0.39197683334350586,7.7006566524505615
4620,,,527,1000,29,22,4620.0,0,0,0,0,0,19.094090223312378,6.963165044784546,2.054744005203247,2.0271434783935547,0.39211177825927734,7.700744867324829
4621,,,527,1000,28,7,4608.6,0,0,0,0,0,19.095504999160767,6.964371204376221,2.0547451972961426,2.027155637741089,0.39211177825927734,7.700836658477783
4622,,,528,1000,40,33,4622.0,1,1,1,0,0,19.098538875579834,6.965557336807251,2.055807113647461,2.027825117111206,0.3922567367553711,7.700938701629639
4623,,,528,1000,33,8,4623.0,0,0,0,0,0,19.100028038024902,6.966724157333374,2.0558080673217773,2.0278382301330566,0.3923346996307373,7.701044797897339
4624,,,528,1000,33,19,4624.0,0,0,1,0,1,19.10316801071167,6.96793532371521,2.056917905807495,2.028719902038574,0.39246058464050293,7.7011449337005615
4625,,,528,1000,27,13,4625.0,0,0,0,0,0,19.104640007019043,6.9691002368927,2.0569188594818115,2.028735637664795,0.39254236221313477,7.701240062713623
4626,,,528,1000,26,15,4626.0,0,0,0,0,0,19.106122255325317,6.970271110534668,2.056919813156128,2.028754472732544,0.3926262855529785,7.701334238052368
4627,,,528,1000,44,35,4627.0,0,1,1,0,1,19.10933494567871,6.971491813659668,2.057973623275757,2.029639720916748,0.3927793502807617,7.701443910598755
4628,,,528,1000,23,18,4618.333333333333,0,0,0,0,0,19.11076807975769,6.972700834274292,2.0579755306243896,2.0296664237976074,0.3927793502807617,7.701533079147339
4629,,,528,1000,24,18,4629.0,0,0,0,0,0,19.112215042114258,6.9738428592681885,2.057976722717285,2.0296895503997803,0.3928685188293457,7.701616287231445
4630,,,528,1000,24,9,4630.0,0,0,0,0,0,19.11363911628723,6.974976539611816,2.0579776763916016,2.029700517654419,0.3929615020751953,7.701702356338501
4631,,,528,1000,33,30,4611.320512820513,0,0,0,0,0,19.11507511138916,6.976127624511719,2.057978630065918,2.0297396183013916,0.3929615020751953,7.7017974853515625
4632,,,528,1000,27,23,4618.833333333333,0,0,0,0,0,19.11647915840149,6.977292537689209,2.0579795837402344,2.0297653675079346,0.3929615020751953,7.701884508132935
4633,,,528,1000,31,26,4633.0,1,0,1,0,0,19.11923122406006,6.978431463241577,2.0590054988861084,2.0302045345306396,0.39307451248168945,7.701974153518677
4634,,,528,1000,32,24,4623.964285714285,0,0,0,0,0,19.12063717842102,6.979566335678101,2.059006690979004,2.0302364826202393,0.39307451248168945,7.702072381973267
4635,,,528,1000,50,48,4613.344086021505,0,0,0,0,0,19.12228298187256,6.980752468109131,2.059008836746216,2.03029727935791,0.39307451248168945,7.702183485031128
4636,,,527,1000,49,42,4636.0,2,0,1,0,1,19.125311851501465,6.982015371322632,2.0601179599761963,2.030388832092285,0.3932628631591797,7.702341318130493
4637,,,527,1000,27,16,4637.0,0,0,1,0,1,19.12845206260681,6.9832165241241455,2.0611629486083984,2.0315048694610596,0.3933568000793457,7.702446460723877
4638,,,527,1000,26,14,4625.722222222223,0,0,0,0,0,19.129833936691284,6.9843738079071045,2.061163902282715,2.031525135040283,0.3933568000793457,7.702540397644043
4639,,,526,1000,32,25,4639.0,2,0,2,0,1,19.13254404067993,6.985602855682373,2.0622200965881348,2.0315918922424316,0.39348578453063965,7.702635049819946
4640,,,526,1000,35,25,4640.0,0,0,1,0,1,19.135879039764404,6.986801624298096,2.0633249282836914,2.0327508449554443,0.3936479091644287,7.702744960784912
4641,,,526,1000,23,7,4626.0,0,0,0,0,0,19.137243032455444,6.987968444824219,2.063326120376587,2.03275990486145,0.3936479091644287,7.702838897705078
4642,,,526,1000,29,23,4631.851851851852,0,0,0,0,0,19.138604879379272,6.989079475402832,2.0633270740509033,2.0327908992767334,0.3936479091644287,7.70293116569519
4643,,,525,1000,46,45,4643.0,0,0,1,0,1,19.14159607887268,6.990257263183594,2.0643820762634277,2.0333220958709717,0.3937849998474121,7.703042507171631
4644,,,525,1000,28,17,4631.0,0,0,0,0,0,19.143008947372437,6.991429328918457,2.064383029937744,2.0333492755889893,0.3937849998474121,7.703136682510376
4645,,,525,1000,28,24,4621.604651162791,0,0,0,0,0,19.14445996284485,6.992632150650024,2.0643839836120605,2.033381223678589,0.3937849998474121,7.703224420547485
4646,,,525,1000,28,27,4629.441558441558,0,0,0,0,0,19.145822048187256,6.993738174438477,2.064384937286377,2.033419370651245,0.3937849998474121,7.7033092975616455
4647,,,525,1000,27,25,4626.176470588235,0,0,0,0,0,19.147226095199585,6.99489688873291,2.0643858909606934,2.0334534645080566,0.3937849998474121,7.703394174575806
4648,,,523,1000,23,9,4648.0,1,1,0,0,2,19.149851083755493,6.9960877895355225,2.0654749870300293,2.0335662364959717,0.3938899040222168,7.703474521636963
4649,,,523,1000,46,45,4624.683673469388,0,0,0,0,0,19.15140390396118,6.9972429275512695,2.065476179122925,2.0336272716522217,0.3938899040222168,7.703598737716675
4650,,,521,1000,35,15,4628.318181818182,2,0,0,0,0,19.152899980545044,6.998438835144043,2.0654773712158203,2.033679246902466,0.3938899040222168,7.703701972961426
4651,,,521,1000,27,15,4651.0,1,0,2,0,1,19.15569806098938,6.999576807022095,2.0665223598480225,2.0342743396759033,0.39399075508117676,7.703788995742798
4652,,,521,1000,30,26,4652.0,0,0,1,0,1,19.158814191818237,7.000756025314331,2.0675432682037354,2.035299062728882,0.39411497116088867,7.703902244567871
4653,,,521,1000,26,19,4645.9111111111115,0,0,0,0,0,19.16019105911255,7.001885890960693,2.0675442218780518,2.0353260040283203,0.39411497116088867,7.704003572463989
4654,,,521,1000,35,6,4654.0,0,0,0,0,0,19.16169309616089,7.003066778182983,2.067545175552368,2.035330057144165,0.3942079544067383,7.704102516174316
4655,,,520,1000,31,29,4655.0,1,0,2,0,1,19.16450023651123,7.0042266845703125,2.0685882568359375,2.03578782081604,0.3943178653717041,7.704199552536011
4656,,,520,1000,40,39,4656.0,0,1,1,0,1,19.16781520843506,7.0054216384887695,2.0696723461151123,2.03688383102417,0.3944721221923828,7.7043116092681885
4657,,,520,1000,23,9,4652.333333333333,0,0,0,0,0,19.169157028198242,7.006565570831299,2.0696732997894287,2.03688907623291,0.3944721221923828,7.704409599304199
4658,,,520,1000,19,13,4658.0,0,0,0,0,0,19.17059898376465,7.007706642150879,2.069674253463745,2.0369060039520264,0.3945920467376709,7.704485893249512
4659,,,520,1000,34,27,4636.964285714285,0,0,0,0,0,19.171990871429443,7.008821964263916,2.0696754455566406,2.036940813064575,0.3945920467376709,7.7045817375183105
4660,,,521,1000,52,48,4660.0,0,1,1,0,0,19.175402879714966,7.010087966918945,2.070662498474121,2.03814435005188,0.39476680755615234,7.7046966552734375
4661,,,520,1000,29,12,4661.0,0,1,0,0,2,19.178307056427002,7.011204719543457,2.071744441986084,2.0388894081115723,0.39487767219543457,7.704793453216553
4662,,,520,1000,37,30,4662.0,0,0,0,0,0,19.179859161376953,7.012349843978882,2.0717451572418213,2.038926362991333,0.39498257637023926,7.704896688461304
4663,,,520,1000,32,29,4663.0,0,0,0,0,0,19.181339025497437,7.013426780700684,2.071746349334717,2.038961172103882,0.3951115608215332,7.704990386962891
4664,,,518,1000,37,30,4664.0,1,0,2,0,2,19.184247970581055,7.0145368576049805,2.0729024410247803,2.0392887592315674,0.3952186107635498,7.705111503601074
4665,,,518,1000,50,48,4644.740384615385,0,0,0,0,0,19.185858011245728,7.015737056732178,2.0729033946990967,2.0393495559692383,0.3952186107635498,7.705238580703735
4666,,,518,1000,29,19,4666.0,0,0,0,0,0,19.187510013580322,7.016995906829834,2.072904348373413,2.0393762588500977,0.39534664154052734,7.705347537994385
4667,,,518,1000,36,34,4651.240963855422,0,0,0,0,0,19.18918013572693,7.01820182800293,2.0729053020477295,2.0394763946533203,0.39534664154052734,7.705456972122192
4668,,,518,1000,26,12,4658.425,0,0,0,0,0,19.19063687324524,7.019421815872192,2.072906255722046,2.0394933223724365,0.39534664154052734,7.705559015274048
4669,,,518,1000,37,36,4646.130434782609,0,0,0,0,0,19.192058086395264,7.020525693893433,2.0729072093963623,2.039536237716675,0.39534664154052734,7.705656290054321
4670,,,518,1000,37,26,4651.333333333333,0,0,0,0,0,19.193498134613037,7.021677732467651,2.0729081630706787,2.0395734310150146,0.39534664154052734,7.705752611160278
4671,,,518,1000,37,33,4671.0,0,0,1,0,1,19.196511268615723,7.022791862487793,2.0739030838012695,2.0405614376068115,0.395465612411499,7.705848693847656
4672,,,516,1000,27,26,4672.0,1,0,1,0,2,19.199058055877686,7.023890733718872,2.074916124343872,2.040722370147705,0.39557862281799316,7.705943584442139
4673,,,516,1000,32,21,4664.893939393939,0,0,0,0,0,19.200744152069092,7.025295734405518,2.074918031692505,2.0407490730285645,0.39557862281799316,7.706056833267212
4674,,,516,1000,21,20,4653.977272727273,0,0,0,0,0,19.202089071273804,7.026427745819092,2.0749189853668213,2.040778160095215,0.39557862281799316,7.7061402797698975
4675,,,516,1000,19,6,4656.045454545455,0,0,0,0,0,19.203371047973633,7.027549743652344,2.0749199390411377,2.0407865047454834,0.39557862281799316,7.706216096878052
4676,,,514,1000,37,37,4676.0,1,0,1,0,2,19.2063889503479,7.028676509857178,2.076176881790161,2.041220188140869,0.39570164680480957,7.706310272216797
4677,,,514,1000,28,26,4663.851351351352,0,0,0,0,0,19.207777976989746,7.029785394668579,2.0761778354644775,2.041254997253418,0.39570164680480957,7.70642614364624
4678,,,514,1000,26,15,4678.0,0,0,0,0,0,19.20921802520752,7.030891418457031,2.076178550720215,2.0412750244140625,0.3958158493041992,7.706516265869141
4679,,,514,1000,38,33,4654.24358974359,0,0,0,0,0,19.210697174072266,7.0320563316345215,2.076179265975952,2.0413191318511963,0.3958158493041992,7.7066216468811035
4680,,,514,1000,18,11,4668.607142857143,0,0,0,0,0,19.212013006210327,7.033202648162842,2.0761802196502686,2.0413331985473633,0.3958158493041992,7.706696271896362
4681,,,513,1000,26,20,4681.0,1,0,1,0,1,19.21444797515869,7.034304857254028,2.0771472454071045,2.0414435863494873,0.39591479301452637,7.706778049468994
4682,,,514,1000,30,14,4682.0,1,0,2,0,0,19.217350006103516,7.035366058349609,2.078275203704834,2.0422401428222656,0.39600491523742676,7.706871032714844
4683,,,514,1000,29,25,4666.482758620689,0,0,0,0,0,19.218735933303833,7.036463022232056,2.0782759189605713,2.0422730445861816,0.39600491523742676,7.706993103027344
4684,,,514,1000,40,36,4684.0,0,0,0,0,0,19.22039222717285,7.037606954574585,2.0782768726348877,2.042320966720581,0.39612865447998047,7.7071373462677
4685,,,514,1000,25,17,4663.117647058823,0,0,0,0,0,19.221692085266113,7.038688898086548,2.078277826309204,2.0423429012298584,0.39612865447998047,7.707227468490601
4686,,,514,1000,29,24,4663.551020408163,0,0,0,0,0,19.22307801246643,7.039825916290283,2.078279972076416,2.042379140853882,0.39612865447998047,7.707314491271973
4687,,,514,1000,25,18,4687.0,0,0,1,0,1,19.226032972335815,7.040897846221924,2.0793159008026123,2.0434060096740723,0.396256685256958,7.707393407821655
4688,,,514,1000,40,27,4688.0,0,0,0,0,0,19.227612018585205,7.042027711868286,2.0793168544769287,2.0434417724609375,0.39638686180114746,7.707508325576782
4689,,,514,1000,30,17,4666.108695652174,0,0,0,0,0,19.22894811630249,7.043125629425049,2.079317808151245,2.0434627532958984,0.39638686180114746,7.70760440826416
4690,,,514,1000,51,47,4690.0,0,0,0,0,0,19.231014013290405,7.044458627700806,2.0793187618255615,2.0435166358947754,0.3965609073638916,7.707815170288086
4691,,,514,1000,44,42,4675.040816326531,0,0,0,0,0,19.23253297805786,7.045607566833496,2.079319715499878,2.0435664653778076,0.3965609073638916,7.707937002182007
4692,,,514,1000,26,16,4692.0,0,0,0,0,0,19.234207153320312,7.046948432922363,2.0793206691741943,2.0435855388641357,0.39665889739990234,7.708029747009277
4693,,,513,1000,29,25,4693.0,0,0,1,0,2,19.237303018569946,7.048077583312988,2.080406665802002,2.0446360111236572,0.39676403999328613,7.708125352859497
4694,,,513,1000,38,31,4694.0,0,0,2,0,2,19.241123914718628,7.049478530883789,2.0815236568450928,2.045931100845337,0.39690709114074707,7.708417654037476
4695,,,513,1000,28,22,4695.0,1,1,1,0,1,19.243913173675537,7.050600528717041,2.0825276374816895,2.0464513301849365,0.39704418182373047,7.708538770675659
4696,,,513,1000,34,25,4682.85,0,0,0,0,0,19.245296001434326,7.05170750617981,2.0825295448303223,2.046481132507324,0.39704418182373047,7.708639621734619
4697,,,513,1000,36,29,4676.098591549296,0,0,0,0,0,19.24690008163452,7.052910566329956,2.0825302600860596,2.0465261936187744,0.39704418182373047,7.708751440048218
4698,,,513,1000,36,31,4698.0,1,0,2,0,1,19.250415086746216,7.054171800613403,2.0840182304382324,2.0470824241638184,0.3971700668334961,7.7089221477508545
4699,0.97,0.6128181818181815,513,1000,22,6,4674.166666666667,0,0,0,0,0,19.252152919769287,7.0553178787231445,2.084019422531128,2.047086477279663,0.3971700668334961,7.709050178527832
4700,,,513,1000,31,21,4700.0,0,0,0,0,0,19.253730058670044,7.056426763534546,2.0840213298797607,2.0471174716949463,0.3973231315612793,7.709563493728638
4701,,,513,1000,37,35,4677.5,0,0,0,0,0,19.255401134490967,7.057743787765503,2.084022283554077,2.04716420173645,0.3973231315612793,7.709697723388672
4702,,,513,1000,18,14,4702.0,1,0,1,0,1,19.258212089538574,7.058887481689453,2.0850841999053955,2.047733783721924,0.3974621295928955,7.709779500961304
4703,,,513,1000,34,29,4691.722222222223,0,0,0,0,0,19.26023006439209,7.060534715652466,2.0850861072540283,2.047780752182007,0.3974621295928955,7.7099127769470215
4704,,,513,1000,27,16,4686.525,0,0,0,0,0,19.2618248462677,7.0618367195129395,2.0850870609283447,2.0478007793426514,0.3974621295928955,7.710055828094482
4705,,,513,1000,29,22,4684.125,0,0,0,0,0,19.263990879058838,7.063648700714111,2.085090160369873,2.0478458404541016,0.3974621295928955,7.710206747055054
4706,,,512,1000,44,28,4706.0,1,0,1,0,2,19.267654180526733,7.065074682235718,2.0863962173461914,2.0485270023345947,0.3976430892944336,7.7103729248046875
4707,,,512,1000,28,20,4707.0,0,0,0,0,0,19.269474029541016,7.066384553909302,2.0863983631134033,2.048556089401245,0.3978121280670166,7.710530042648315
4708,,,512,1000,25,12,4708.0,1,0,1,0,0,19.27255606651306,7.067667722702026,2.087663173675537,2.048686981201172,0.3979301452636719,7.710645437240601
4709,,,512,1000,30,20,4709.0,0,0,0,0,0,19.27440595626831,7.069019079208374,2.08766508102417,2.0487141609191895,0.3980860710144043,7.710803270339966
4710,,,514,1000,27,21,4710.0,0,1,0,0,0,19.278078079223633,7.0704309940338135,2.0888350009918213,2.0500099658966064,0.39823031425476074,7.7109291553497314
4711,,,514,1000,46,40,4686.185185185185,0,0,0,0,0,19.280198097229004,7.072026968002319,2.088837146759033,2.0500869750976562,0.39823031425476074,7.711121082305908
4712,,,513,1000,41,39,4712.0,1,1,0,0,2,19.284200191497803,7.073452949523926,2.090365171432495,2.050956964492798,0.3984253406524658,7.711273193359375
4713,,,513,1000,34,29,4688.083333333333,0,0,0,0,0,19.286057233810425,7.07485818862915,2.090367317199707,2.0510101318359375,0.3984253406524658,7.711472988128662
4714,,,513,1000,25,18,4700.024390243902,0,0,0,0,0,19.288286209106445,7.076723337173462,2.090369939804077,2.0510430335998535,0.3984253406524658,7.711648941040039
4715,,,510,1000,38,9,4715.0,3,0,2,0,1,19.292479038238525,7.07841944694519,2.0917229652404785,2.0521090030670166,0.3986024856567383,7.71183705329895
4716,,,511,1000,25,9,4716.0,0,0,1,0,0,19.297171115875244,7.079904556274414,2.0937960147857666,2.0532848834991455,0.3987433910369873,7.7120184898376465
4717,,,511,1000,18,12,4695.307692307692,0,0,0,0,0,19.30087113380432,7.082940578460693,2.0938007831573486,2.0533008575439453,0.3987433910369873,7.712334632873535
4718,,,511,1000,44,31,4718.0,1,0,1,0,0,19.30671191215515,7.08504056930542,2.0960707664489746,2.05400013923645,0.398984432220459,7.712803602218628
4719,,,512,1000,35,26,4719.0,0,1,2,0,1,19.312984943389893,7.086975812911987,2.098470687866211,2.0560054779052734,0.39939141273498535,7.713041305541992
4720,,,512,1000,30,22,4709.435483870968,0,0,0,0,0,19.3149311542511,7.088489770889282,2.0984737873077393,2.0560452938079834,0.39939141273498535,7.713253498077393
4721,,,512,1000,29,19,4721.0,2,0,2,0,0,19.319746017456055,7.090703725814819,2.100435733795166,2.0561161041259766,0.39954042434692383,7.7134435176849365
