A_0,A_1,A_2,R_0,R_1,R_2,R_3,R_4,R_5,R_6,R_7,class,Fitness,Accuracy,Numerosity,Avg Match Set Size,TimeStamp GA,Iteration Initialized,Specificity,Deletion Probability,Correct Count,Match Count
#,0.0,#,0.0,#,#,#,#,#,#,#,0.0,0.20346349914002398,0.7272727272727273,1,64.44467200000001,4995,4956,0.18181818181818182,0.0006699179418190771,8,11
0.0,1.0,#,#,#,0.0,0.0,#,#,#,#,0.0,1.0,1.0,1,65.0,4994,4957,0.36363636363636365,0.0006851402832255857,3,3
#,1.0,#,#,#,#,#,#,#,0.0,0.0,0.0,0.2373046875,0.75,1,74.9648,4988,4960,0.2727272727272727,0.0007742717637633634,6,8
#,1.0,0.0,#,#,#,#,#,#,#,#,1.0,0.014458261438686257,0.42857142857142855,1,74.6,4990,4961,0.18181818181818182,0.0007863302327481336,3,7
0.0,#,#,#,#,#,1.0,#,#,#,#,1.0,0.512908935546875,0.875,1,67.5904,4997,4964,0.18181818181818182,0.0007113653451435127,7,8
#,#,1.0,#,0.0,#,#,1.0,0.0,#,#,0.0,0.1,1.0,1,74.30833289431467,4966,4966,0.36363636363636365,0.0007832558806958747,0,0
#,#,1.0,#,0.0,#,#,#,0.0,#,#,0.0,1.0,1.0,1,76.0,4966,4966,0.2727272727272727,0.0008010871003868386,1,1
0.0,0.0,#,#,1.0,#,#,#,#,#,1.0,1.0,1.0,1.0,1,48.0,4996,4967,0.36363636363636365,0.0005059497476127402,1,1
1.0,1.0,#,#,#,#,0.0,#,1.0,#,0.0,0.0,0.1,1.0,1,72.08142004771938,4971,4971,0.45454545454545453,0.0007597828391814901,0,0
#,1.0,1.0,#,#,#,#,0.0,#,0.0,0.0,0.0,0.004115226337448558,0.3333333333333333,1,69.33333333333333,4971,4971,0.45454545454545453,0.0006693293536126875,1,3
#,0.0,0.0,#,1.0,0.0,#,1.0,#,#,#,1.0,0.06163706360698379,0.873546511627907,1,71.49141951536275,4982,4982,0.45454545454545453,0.0007535638679223815,0,0
0.0,0.0,#,1.0,#,#,#,#,#,#,#,1.0,1.0,1.0,2,62.0,4996,4982,0.2727272727272727,0.0013070368479995787,2,2
#,#,0.0,#,0.0,#,#,1.0,#,#,0.0,1.0,0.1,1.0,1,81.25,4993,4993,0.36363636363636365,0.0008564253540319821,0,0
0.0,1.0,#,#,1.0,0.0,#,#,#,#,#,0.0,0.1,1.0,1,61.530752956827214,4994,4994,0.36363636363636365,0.0006485722693526791,0,0
0.0,0.0,#,#,1.0,#,#,#,#,#,1.0,0.0,0.1,1.0,1,62.0,4996,4996,0.36363636363636365,0.0006535184239997893,0,0
