Specified Values,Specified Attribute Names,class,Fitness,Accuracy,Numerosity,Avg Match Set Size,TimeStamp GA,Iteration Initialized,Specificity,Deletion Probability,Correct Count,Match Count
"1.0, 1.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, R_3, R_4, R_5, R_6",0.0,1.0,1.0,1,97.0,4691,4691,0.5454545454545454,0.001234724882483265,1,1
"0.0, 0.0, 0.0, 0.0","A_2, R_4, R_5, R_6",0.0,0.26150027784488145,0.7647058823529411,1,81.11003127316481,4980,4692,0.36363636363636365,0.0010324595240409522,13,17
"1.0, 0.0, 0.0, 0.0","A_0, A_1, R_0, R_4",0.0,0.38470588034229997,0.8260869565217391,1,78.47599274651508,4938,4692,0.36363636363636365,0.0009989305249659627,19,23
"1.0, 0.0, 1.0, 1.0, 0.0","A_0, A_2, R_4, R_6, R_7",1.0,1.0,1.0,1,70.336,4964,4694,0.45454545454545453,0.0008953155601478653,7,7
"1.0, 0.0, 1.0, 1.0, 0.0","A_1, A_2, R_1, R_6, R_7",1.0,0.07775999999999998,0.6,1,67.57337600000001,4964,4694,0.45454545454545453,0.000860149780830902,6,10
"1.0, 0.0, 0.0, 0.0","A_1, A_2, R_1, R_5",1.0,0.038660462936795,0.5217391304347826,1,65.69000912416968,4981,4705,0.36363636363636365,0.012375492334987363,12,23
"0.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, R_2",0.0,0.03125,0.5,1,56.0241371136,4868,4712,0.36363636363636365,0.0007131381042661453,7,14
"0.0, 0.0, 0.0","A_0, R_0, R_7",0.0,0.10595390899440861,0.6382978723404256,1,65.2378611489585,4997,4719,0.2727272727272727,0.0008304207261918284,30,47
"1.0, 1.0, 0.0, 1.0, 1.0, 0.0","A_0, A_1, A_2, R_1, R_2, R_6",1.0,0.0,0.0,1,65.5,4721,4721,0.5454545454545454,0.0008337575237386996,0,4
"1.0, 1.0, 1.0, 1.0, 0.0","A_0, A_1, R_2, R_6, R_7",1.0,0.03125,0.5,1,62.35481600000001,4940,4725,0.45454545454545453,0.0007937220913182023,5,10
"0.0, 0.0, 0.0, 0.0, 0.0","A_0, R_2, R_3, R_6, R_7",0.0,1.0,1.0,1,81.56192,4914,4728,0.45454545454545453,0.0010382116710011286,9,9
"1.0, 1.0, 1.0, 1.0","A_0, A_1, R_4, R_7",1.0,0.1043582467665522,0.6363636363636364,1,61.99703040000001,4929,4732,0.36363636363636365,0.0007891677945871281,7,11
"0.0, 0.0, 0.0, 1.0, 0.0, 0.0","A_1, A_2, R_0, R_1, R_5, R_6",0.0,0.03125,0.5,1,65.5,4838,4735,0.5454545454545454,0.0008337575237386996,1,2
"0.0, 1.0, 1.0","A_1, A_2, R_5",1.0,0.095367431640625,0.625,1,67.1673160273431,4965,4738,0.2727272727272727,0.0008549809936966757,20,32
"0.0, 0.0, 0.0, 0.0, 0.0","R_0, R_1, R_4, R_5, R_7",0.0,0.3276800000000001,0.8,1,78.8235440128,4953,4749,0.45454545454545453,0.0010033545476094737,12,15
"1.0, 0.0, 0.0, 0.0","A_2, R_3, R_5, R_7",0.0,0.6472278485082303,0.9166666666666666,1,72.80752384,4949,4754,0.36363636363636365,0.0009267758898684693,11,12
"1.0, 1.0, 0.0, 0.0","A_0, A_1, R_4, R_7",0.0,0.13168724279835387,0.6666666666666666,1,60.736049310628566,4980,4754,0.36363636363636365,0.0007731166118305531,14,21
"1.0, 1.0, 1.0, 1.0","A_2, R_1, R_3, R_7",1.0,0.43375716751999094,0.8461538461538461,1,76.89541222400001,4965,4756,0.36363636363636365,0.0009788111218740272,11,13
"0.0, 0.0, 1.0, 1.0","A_0, A_2, R_0, R_2",0.0,0.0,0.0,1,74.016,4759,4759,0.36363636363636365,0.0009421587309472305,0,8
"1.0, 0.0, 1.0, 0.0, 0.0","A_1, A_2, R_2, R_3, R_7",1.0,0.2373046875,0.75,1,67.25,4775,4766,0.45454545454545453,0.0008560334881133978,3,4
"1.0, 0.0, 0.0, 0.0, 0.0","A_1, R_1, R_2, R_3, R_7",0.0,0.095367431640625,0.625,1,74.5216,4887,4770,0.45454545454545453,0.0009485945752831433,5,8
"0.0, 0.0, 0.0, 1.0, 0.0","A_0, R_2, R_3, R_6, R_7",0.0,0.1043582467665522,0.6363636363636364,1,66.38223359999999,4997,4770,0.45454545454545453,0.0008449875833065634,7,11
"1.0, 0.0, 1.0, 0.0","A_0, A_1, R_5, R_7",1.0,0.46266436603796024,0.8571428571428571,1,63.80800000000001,4897,4771,0.36363636363636365,0.0008122198484689917,6,7
"1.0, 0.0, 0.0, 1.0, 1.0","A_2, R_1, R_2, R_5, R_7",1.0,0.2373046875,0.75,1,70.8816,4984,4776,0.45454545454545453,0.0009022605693837712,6,8
"0.0, 1.0, 1.0, 0.0","A_1, A_2, R_1, R_3",1.0,0.2994492622121735,0.7857142857142857,1,59.67365908480001,4939,4781,0.36363636363636365,0.000759593316503362,11,14
"1.0, 0.0, 0.0, 0.0","A_1, A_2, R_2, R_6",1.0,0.0,0.0,1,74.75587575726078,4790,4790,0.36363636363636365,0.0009515767000960555,0,17
"0.0, 1.0, 0.0, 0.0","A_0, A_2, R_1, R_6",0.0,0.28462802079628785,0.7777777777777778,1,62.74848,4953,4791,0.36363636363636365,0.0007987330885979744,7,9
"0.0, 0.0, 1.0, 1.0, 0.0","A_0, A_2, R_0, R_2, R_5",0.0,0.0,0.0,1,72.66666666666667,4796,4796,0.45454545454545453,0.0009249829016541299,0,3
"1.0, 0.0, 0.0, 1.0, 0.0","A_0, A_1, A_2, R_4, R_7",0.0,0.0,0.0,1,65.66666666666667,4798,4798,0.45454545454545453,0.0008358790441553376,0,3
"1.0, 0.0, 1.0, 1.0","A_0, A_2, R_4, R_6",1.0,1.0,1.0,2,68.63787362304,4970,4798,0.36363636363636365,0.0017473998029507063,15,15
"0.0, 0.0, 0.0, 1.0, 0.0","A_1, A_2, R_0, R_1, R_7",0.0,0.0,0.0,1,64.0,4799,4799,0.45454545454545453,0.0008146638399889585,0,1
"0.0, 0.0, 0.0, 0.0, 0.0","A_0, R_0, R_1, R_2, R_3",0.0,1.0,1.0,1,72.46079999999999,4997,4800,0.45454545454545453,0.0009223623996354987,8,8
"1.0, 1.0, 1.0, 0.0, 0.0","A_1, A_2, R_1, R_3, R_7",1.0,0.0,0.0,1,65.28,4806,4806,0.45454545454545453,0.0008309571167887376,0,6
"0.0, 1.0, 0.0","A_2, R_3, R_4",0.0,0.07307706433667734,0.5925925925925926,1,63.48463908939188,4993,4812,0.2727272727272727,0.0008081037478262049,16,27
"0.0, 1.0, 1.0","A_1, R_1, R_2",1.0,0.3276800000000001,0.8,1,69.18259512836096,4995,4817,0.2727272727272727,0.0008806337282448741,16,20
"0.0, 0.0, 0.0, 0.0, 0.0, 1.0","A_0, R_1, R_2, R_3, R_4, R_5",1.0,0.0,0.0,1,60.0,4820,4820,0.5454545454545454,0.0007637473499896485,0,2
"1.0, 1.0, 0.0, 1.0","A_1, A_2, R_2, R_7",1.0,0.03125,0.5,1,59.848,4984,4821,0.36363636363636365,0.0007618125233696747,4,8
"1.0, 0.0, 1.0, 1.0, 1.0","A_0, A_1, R_1, R_4, R_6",0.0,0.0,0.0,1,89.66666666666667,4829,4829,0.45454545454545453,0.001141377984151197,0,3
"0.0, 1.0, 1.0, 1.0","A_2, R_1, R_2, R_3",1.0,0.18593443208187066,0.7142857142857143,1,83.392,4940,4829,0.36363636363636365,0.0010615069835056127,5,7
"0.0, 0.0","A_1, R_1",0.0,0.05032843750000002,0.55,1,63.46939858304306,4997,4831,0.18181818181818182,0.009185042054316377,22,40
"0.0, 0.0, 1.0, 1.0, 1.0","A_0, A_2, R_0, R_4, R_5",1.0,0.03125,0.5,1,72.36,4832,4832,0.45454545454545453,0.0009210793040875161,3,6
"0.0, 1.0","A_1, R_0",1.0,0.22733534048886378,0.7435897435897436,1,58.7868900545195,4970,4832,0.18181818181818182,0.0007483055248878683,29,39
"1.0, 1.0, 1.0","A_1, R_2, R_6",1.0,0.1134276198236865,0.6470588235294118,1,64.6669070614528,4988,4835,0.2727272727272727,0.0008231529816701912,11,17
"0.0, 0.0, 1.0, 1.0","A_0, A_2, R_2, R_3",1.0,0.3276800000000001,0.8,1,72.8,4981,4835,0.36363636363636365,0.0009266801179874402,4,5
"0.0, 0.0, 0.0","A_0, A_1, A_2",0.0,0.010240000000000003,0.4,1,59.09305151488,4974,4837,0.2727272727272727,0.0007522026916215232,6,15
"0.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, R_4, R_5",0.0,0.0003200000000000001,0.2,1,56.2,4974,4838,0.45454545454545453,0.0007153766844903042,1,5
"0.0, 1.0","A_1, R_1",1.0,0.2495343537242618,0.7575757575757576,1,60.95624367561465,4995,4841,0.18181818181818182,0.0007759194928762327,25,33
"1.0, 1.0","R_1, R_3",1.0,0.10049355861780968,0.631578947368421,1,70.63512953932931,4968,4842,0.18181818181818182,0.0008991232166973051,24,38
"0.0, 0.0, 0.0, 0.0, 0.0","A_1, R_0, R_1, R_4, R_5",0.0,1.0,1.0,2,85.36,4974,4843,0.45454545454545453,0.0021731157931705464,7,7
"1.0, 0.0, 1.0, 1.0","A_0, A_1, R_0, R_5",1.0,0.5904900000000001,0.9,1,73.772288,4939,4844,0.36363636363636365,0.0009390564910445525,9,10
"0.0, 1.0","A_1, R_4",1.0,0.25126003423796484,0.7586206896551724,1,64.05973417695934,4999,4844,0.18181818181818182,0.0008154242036449002,22,29
"1.0, 0.0, 1.0, 1.0, 1.0, 0.0","A_0, A_2, R_0, R_4, R_6, R_7",1.0,1.0,1.0,2,71.0,4912,4850,0.5454545454545454,0.0018075353949755016,1,1
"0.0, 1.0, 1.0","A_0, R_0, R_2",1.0,0.16806999999999994,0.7,1,69.380416,4965,4856,0.2727272727272727,0.0008831518143529901,7,10
"1.0, 0.0, 1.0","A_0, A_2, R_6",1.0,0.5734249721032963,0.8947368421052632,2,59.314886750765055,4973,4865,0.2727272727272727,0.001510052919027764,17,19
"0.0, 0.0, 0.0, 0.0","A_1, R_0, R_2, R_4",0.0,0.3276800000000001,0.8,1,93.0,4926,4868,0.36363636363636365,0.0011838083924839552,4,5
"0.0, 0.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, R_1, R_4, R_7",0.0,0.0,0.0,1,39.0,4868,4868,0.5454545454545454,0.0004964357774932715,0,2
"0.0, 1.0, 1.0","A_0, A_1, R_3",0.0,0.0029802322387695312,0.3125,1,66.46816280576,4993,4869,0.2727272727272727,0.0008460813866929954,5,16
"0.0, 0.0, 0.0","A_0, R_2, R_7",0.0,0.13168724279835387,0.6666666666666666,1,66.18042132683293,4997,4872,0.2727272727272727,0.0008424186901594511,14,21
"0.0, 1.0, 1.0, 1.0","A_1, R_0, R_1, R_4",1.0,1.0,1.0,1,78.0,4874,4874,0.36363636363636365,0.000992871554986543,2,2
"0.0, 0.0, 0.0, 1.0","A_0, R_1, R_3, R_6",0.0,1.0,1.0,2,65.28,4997,4884,0.36363636363636365,0.0016619142335774753,6,6
"1.0, 1.0, 1.0, 1.0","A_0, R_0, R_5, R_7",1.0,0.13168724279835387,0.6666666666666666,1,71.33333333333333,4939,4889,0.36363636363636365,0.0009080107383210265,2,3
"1.0, 1.0, 0.0, 0.0","A_0, A_2, R_1, R_7",0.0,0.512908935546875,0.875,1,61.6736,4949,4892,0.36363636363636365,0.0007850508094053598,7,8
"1.0, 1.0, 0.0, 0.0","A_0, A_1, R_2, R_6",0.0,1.0,1.0,1,67.0,4962,4894,0.36363636363636365,0.0008528512074884409,4,4
"1.0, 0.0, 0.0, 1.0","A_0, A_2, R_2, R_4",1.0,1.0,1.0,1,65.0,4999,4898,0.36363636363636365,0.0008273929624887859,5,5
"0.0, 0.0","R_1, R_4",0.0,0.04526613752481193,0.5384615384615384,1,56.54094704438366,4974,4899,0.18181818181818182,0.009097453688771035,14,26
"1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0","A_0, A_1, A_2, R_0, R_1, R_2, R_5, R_7",1.0,0.1,1.0,1,88.0,4899,4899,0.7272727272727273,0.001120162779984818,0,0
"0.0, 0.0, 0.0, 0.0","A_0, A_2, R_0, R_3",0.0,0.2373046875,0.75,2,72.75,4972,4900,0.36363636363636365,0.0018520873237248977,3,4
0.0,R_1,0.0,0.03488001083845618,0.5111111111111111,1,59.15767944488286,4997,4904,0.09090909090909091,0.012352780717125195,23,45
"1.0, 0.0, 0.0","A_0, A_1, R_5",0.0,0.048282842081079885,0.5454545454545454,1,61.0248192,4991,4908,0.2727272727272727,0.0007767923991266238,6,11
"1.0, 0.0, 1.0, 1.0","A_2, R_0, R_1, R_3",1.0,0.2373046875,0.75,1,76.75,4968,4911,0.36363636363636365,0.0009769601518617587,3,4
"1.0, 0.0, 0.0, 1.0, 1.0, 0.0","A_0, A_2, R_3, R_4, R_6, R_7",1.0,0.1,1.0,1,72.92,4912,4912,0.5454545454545454,0.0009282076126874195,0,0
"0.0, 0.0, 0.0","A_0, A_2, R_3",0.0,0.06092699470458736,0.5714285714285714,1,65.864,4972,4914,0.2727272727272727,0.0008383909243286369,4,7
"0.0, 0.0, 0.0, 0.0, 0.0, 0.0","A_0, R_0, R_2, R_3, R_6, R_7",0.0,0.1,1.0,1,81.7024,4914,4914,0.5454545454545454,0.0010399998581299044,0,0
"0.0, 0.0, 0.0, 0.0","A_1, R_1, R_3, R_7",0.0,0.2373046875,0.75,1,61.0,4997,4926,0.36363636363636365,0.000776476472489476,3,4
"0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0","A_0, R_0, R_1, R_2, R_4, R_5, R_6",0.0,0.0,0.0,1,62.0,4926,4926,0.6363636363636364,0.0007892055949893034,0,1
"0.0, 0.0, 0.0","A_1, A_2, R_4",0.0,0.06092699470458736,0.5714285714285714,1,59.232,4974,4938,0.2727272727272727,0.000753971383909781,4,7
"1.0, 1.0","A_2, R_5",1.0,0.02094302882090425,0.46153846153846156,1,64.81489919999999,4984,4939,0.18181818181818182,0.0008250367917307696,6,13
"0.0, 1.0, 0.0, 1.0","A_2, R_1, R_5, R_6",1.0,0.004115226337448558,0.3333333333333333,1,67.0,4940,4940,0.36363636363636365,0.0008528512074884409,1,3
"0.0, 0.0, 0.0, 0.0","A_1, R_1, R_5, R_6",0.0,0.13168724279835387,0.6666666666666666,1,70.66666666666667,4955,4946,0.36363636363636365,0.000899524656654475,2,3
"1.0, 0.0, 1.0, 0.0","A_0, A_1, A_2, R_5",1.0,0.0,0.0,1,45.0,4946,4946,0.36363636363636365,0.0005728105124922364,0,1
"0.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, R_3",0.0,0.0,0.0,1,70.0,4947,4947,0.36363636363636365,0.0008910385749879233,0,4
"0.0, 0.0, 1.0, 0.0","A_1, A_2, R_0, R_2",1.0,0.07775999999999998,0.6,1,59.6,4970,4948,0.36363636363636365,0.0007586557009897176,3,5
"0.0, 1.0, 0.0, 1.0, 1.0","A_0, A_1, R_2, R_3, R_4",0.0,0.0254248345462383,0.7604166666666666,1,61.30274970722531,4951,4951,0.45454545454545453,0.0007803302105995339,0,0
"0.0, 1.0, 0.0, 0.0","A_0, A_2, R_3, R_5",0.0,0.13168724279835387,0.6666666666666666,1,51.0,4983,4954,0.36363636363636365,0.0006491852474912013,2,3
"1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0","A_1, A_2, R_0, R_1, R_3, R_4, R_6",1.0,1.0,1.0,1,72.0,4973,4958,0.6363636363636364,0.0009164968199875782,1,1
"1.0, 1.0, 0.0","A_0, R_1, R_7",0.0,0.13168724279835387,0.6666666666666666,1,67.8,4994,4962,0.2727272727272727,0.0008630345054883028,4,6
"0.0, 0.0, 1.0, 1.0","A_2, R_0, R_4, R_6",1.0,0.004115226337448558,0.3333333333333333,1,62.666666666666664,4964,4964,0.36363636363636365,0.000797691676655855,1,3
"0.0, 1.0, 1.0, 0.0, 0.0","A_0, R_1, R_2, R_4, R_6",1.0,0.05071199549732824,0.873015873015873,1,81.31023226395047,4968,4968,0.45454545454545453,0.00103500790697725,0,0
"0.0, 0.0, 0.0","A_2, R_0, R_3",0.0,5.949901826619859e-05,0.14285714285714285,1,64.16,4972,4972,0.2727272727272727,0.0008167004995889307,1,7
"1.0, 1.0, 0.0, 0.0, 0.0","A_1, A_2, R_2, R_3, R_5",0.0,1.0,1.0,1,45.0,4983,4983,0.45454545454545453,0.0005728105124922364,1,1
"0.0, 1.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, R_5, R_7",0.0,0.0642314010398144,0.8888888888888888,1,73.23288095701585,4984,4984,0.45454545454545453,0.0009321903127171375,0,0
"1.0, 0.0, 1.0","A_2, R_2, R_3",1.0,0.0642314010398144,0.8888888888888888,1,72.68410872868432,4984,4984,0.2727272727272727,0.0009252049237982022,0,0
"1.0, 0.0, 1.0, 1.0, 1.0","A_0, A_1, R_1, R_2, R_4",1.0,0.066384,0.9,1,69.18259512836096,4995,4995,0.45454545454545453,0.0008806337282448741,0,0
"0.0, 0.0, 1.0, 1.0","A_1, A_2, R_1, R_7",1.0,0.066384,0.9,1,66.1377633071385,4995,4995,0.36363636363636365,0.0008418756910011607,0,0
"0.0, 0.0, 0.0","A_0, R_1, R_3",0.0,0.1,1.0,1,62.529914538106915,4997,4997,0.2727272727272727,0.0007959509420593059,0,0
"1.0, 0.0, 0.0, 0.0, 1.0, 0.0","A_0, A_1, A_2, R_2, R_4, R_6",0.0,0.1,1.0,1,65.0,4999,4999,0.5454545454545454,0.0008273929624887859,0,0
